PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,529.84,138.242,-97.551,-45.864,500.0,1.0,1.0,123.0,1565.0
15.0,550.818,-186.072,115.517,73.713,500.0,-1.0,1.0,123.0,1566.0
