particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
154.0,-0.12,0.829,-0.529,-0.12,0.823,-0.525,1.0,211.0,85.0,0.14,154.0
155.0,0.819,0.36,-0.407,0.621,0.273,-0.309,-1.0,-211.0,85.0,0.14,155.0
158.0,0.459,0.321,0.68,0.479,0.336,0.711,1.0,321.0,85.0,0.494,158.0
345.0,-0.164,0.167,0.968,-0.264,0.269,1.562,1.0,211.0,85.0,0.14,345.0
401.0,0.163,0.233,-0.952,0.198,0.283,-1.157,-1.0,-211.0,85.0,0.14,401.0
405.0,0.537,0.246,0.802,0.84,0.384,1.252,1.0,211.0,85.0,0.14,405.0
406.0,0.391,0.28,0.853,0.27,0.194,0.589,-1.0,-211.0,85.0,0.14,406.0
467.0,0.152,-0.125,0.979,0.422,-0.346,2.714,1.0,211.0,85.0,0.14,467.0
469.0,-0.025,-0.345,0.887,-0.012,-0.157,0.403,1.0,211.0,85.0,0.14,469.0
470.0,0.187,-0.754,0.431,0.057,-0.23,0.131,-1.0,-211.0,85.0,0.14,470.0
472.0,-0.146,-0.942,0.14,-0.076,-0.489,0.073,1.0,211.0,85.0,0.14,472.0
473.0,0.153,0.75,-0.595,0.088,0.429,-0.341,-1.0,-211.0,85.0,0.14,473.0
475.0,0.607,-0.232,-0.11,0.113,-0.043,-0.02,-1.0,-211.0,85.0,0.14,475.0
486.0,0.139,-0.291,0.932,0.118,-0.248,0.793,1.0,211.0,85.0,0.14,486.0
487.0,-0.32,0.396,0.515,-0.065,0.08,0.104,-1.0,-211.0,85.0,0.14,487.0
489.0,-0.344,-0.052,0.932,-0.454,-0.069,1.233,-1.0,-211.0,85.0,0.14,489.0
493.0,-0.011,0.301,0.931,-0.007,0.203,0.627,1.0,211.0,85.0,0.14,493.0
497.0,0.011,-0.245,-0.949,0.008,-0.176,-0.679,-1.0,-211.0,85.0,0.14,497.0
561.0,0.214,-0.102,0.962,0.22,-0.105,0.989,1.0,211.0,85.0,0.14,561.0
684.0,0.335,0.704,-0.498,0.123,0.259,-0.183,-1.0,-211.0,85.0,0.14,684.0
856.0,-0.333,0.012,-0.942,-1.222,0.043,-3.452,-1.0,-211.0,85.0,0.14,856.0
1042.0,-0.067,0.256,0.948,-0.052,0.2,0.739,-1.0,-211.0,85.0,0.14,1042.0
1044.0,0.199,-0.038,0.958,0.138,-0.026,0.663,-1.0,-211.0,85.0,0.14,1044.0
1098.0,-0.225,-0.144,0.96,-0.28,-0.179,1.192,-1.0,13.0,85.0,0.106,1098.0
1208.0,-0.224,-0.558,-0.797,-0.582,-1.449,-2.07,-1.0,-211.0,85.0,0.14,1208.0
1217.0,0.244,-0.663,-0.706,0.756,-2.057,-2.192,1.0,211.0,85.0,0.14,1217.0
1218.0,0.13,-0.701,-0.7,0.487,-2.623,-2.62,-1.0,-211.0,85.0,0.14,1218.0
1220.0,-0.308,-0.698,-0.533,-0.417,-0.945,-0.722,1.0,321.0,85.0,0.494,1220.0
1221.0,0.193,-0.442,-0.739,0.203,-0.464,-0.776,-1.0,-321.0,85.0,0.494,1221.0
