"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,1.8096774193548386,-0.76,1,161
2,5.05,1.8257425742574258,-1.24,2,161
3,8.85,1.8553672316384182,-2.16,3,161
4,12.25,1.8820408163265305,-2.96,4,161
5,29.9,2.0215785953177257,-7.32,5,161
6,37.1,2.0799568733153637,-9.120000000000001,6,161
7,44.3,2.1390067720090293,-10.96,7,161
8,51.4,2.1991517509727627,-12.8,8,161
9,3.1,1.832258064516129,2.8000000000000003,1,162
10,5.05,1.8178217821782179,4.5600000000000005,2,162
11,8.85,1.7887005649717516,8.,3,162
12,12.25,1.7624489795918366,11.08,4,162
13,29.9,1.6267692307692307,27.28,5,162
14,37.1,1.570598382749326,34.,6,162
15,44.3,1.5127313769751691,40.84,7,162
16,51.4,1.4551206225680933,47.72,8,162
17,3.1,1.2032258064516128,-12.040000000000001,1,163
18,5.05,1.2445544554455445,-19.6,2,163
19,8.85,1.3248587570621468,-34.52,3,163
20,12.25,1.3979591836734693,-48.04,4,163
21,29.9,1.8146220735785952,-125.24000000000001,5,163
22,37.1,2.0271698113207544,-164.68,6,163
23,3.1,1.2661290322580645,6.6000000000000005,1,175
24,5.05,1.2326732673267327,10.76,2,175
25,8.85,1.1666666666666667,18.92,3,175
26,12.25,1.106938775510204,26.28,4,175
27,29.9,0.7774515050167223,66.88,5,175
28,37.1,0.6243719676549865,85.68,6,175
29,44.3,0.44829345372460494,107.36,7,175
30,3.1,1.0951612903225807,13.52,1,181
31,5.05,1.108910891089109,22.04,2,181
32,8.85,1.136723163841808,38.64,3,181
33,12.25,1.1612244897959183,53.480000000000004,4,181
34,29.9,1.2906354515050167,131.44,5,181
35,37.1,1.3443288409703502,163.8,6,181
36,44.3,1.3988352144469525,196.64000000000001,7,181
37,51.4,1.453533073929961,229.68,8,181
38,3.1,-1.0129032258064516,10.4,1,182
39,5.05,-1.0297029702970297,16.96,2,182
40,8.85,-1.0638418079096046,29.72,3,182
41,12.25,-1.093877551020408,41.160000000000004,4,182
42,29.9,-1.2533377926421403,101.52,5,182
43,37.1,-1.3201347708894877,126.8,6,182
44,44.3,-1.3885507900677199,152.72,7,182
45,51.4,-1.457964980544747,179.,8,182
46,3.1,-1.3387096774193548,1.04,1,265
47,5.05,-1.3316831683168318,1.68,2,265
48,8.85,-1.315819209039548,2.92,3,265
49,12.25,-1.3016326530612243,4.04,4,265
50,29.9,-1.2293444816053511,9.88,5,265
51,37.1,-1.199530997304582,12.24,6,265
52,44.3,-1.1696613995485325,14.64,7,265
53,51.4,-1.1400583657587549,17.04,8,265
54,3.1,0.5854838709677419,2.72,1,266
55,5.05,0.5762376237623762,4.4,2,266
56,8.85,0.5610169491525424,7.76,3,266
57,12.25,0.546938775510204,10.72,4,266
58,29.9,0.47338461538461535,26.240000000000002,5,266
59,37.1,0.44337466307277623,32.6,6,266
60,44.3,0.4129887133182844,39.,7,266
61,51.4,0.3829961089494163,45.32,8,266
62,3.1,1.4758064516129032,-0.6,1,317
63,5.05,1.4702970297029703,-1.,2,317
64,8.85,1.459322033898305,-1.72,3,317
65,12.25,1.4493877551020407,-2.4,4,317
66,29.9,1.3990033444816052,-5.84,5,317
67,37.1,1.3785121293800537,-7.24,6,317
68,44.3,1.3578510158013541,-8.64,7,317
69,51.4,1.337443579766537,-10.040000000000001,8,317
70,3.1,-0.6,-1.12,1,318
71,5.05,-0.5435643564356436,-1.8,2,318
72,8.85,-0.43107344632768363,-3.2,3,318
73,12.25,-0.3277551020408163,-4.48,4,318
74,29.9,0.35387290969899665,-12.88,5,318
75,3.1,2.8129032258064517,3.96,1,326
76,5.05,2.795049504950495,6.48,2,326
77,8.85,2.7621468926553674,11.36,3,326
78,12.25,2.7326530612244895,15.72,4,326
79,29.9,2.5768361204013375,38.76,5,326
80,37.1,2.5115094339622637,48.4,6,326
81,44.3,2.445083521444695,58.28,7,326
82,51.4,2.3770233463035018,68.28,8,326
83,3.1,1.8903225806451613,3.24,1,327
84,5.05,1.9148514851485148,5.24,2,327
85,8.85,1.9621468926553673,9.200000000000001,3,327
86,12.25,2.004489795918367,12.8,4,327
87,29.9,2.232173913043478,31.84,5,327
88,37.1,2.3305121293800535,40.08,6,327
89,44.3,2.4341851015801352,48.76,7,327
90,51.4,2.5439143968871596,57.96,8,327
91,3.1,2.4483870967741934,1.,1,329
92,5.05,2.4396039603960396,1.6400000000000001,2,329
93,8.85,2.4214689265536724,2.92,3,329
94,12.25,2.4057142857142857,4.04,4,329
95,29.9,2.323371237458194,9.84,5,329
96,37.1,2.289455525606469,12.24,6,329
97,44.3,2.255358916478555,14.68,7,329
98,51.4,2.221509727626459,17.04,8,329
99,3.1,2.861290322580645,3.36,1,331
100,5.05,2.8544554455445543,5.5200000000000005,2,331
101,8.85,2.840677966101695,9.64,3,331
102,12.25,2.8285714285714283,13.36,4,331
103,29.9,2.765030100334448,32.64,5,331
104,37.1,2.739061994609164,40.56,6,331
105,44.3,2.7128623024830696,48.480000000000004,7,331
106,51.4,2.6869922178988324,56.32,8,331
107,3.1,1.7532258064516129,2.4,1,332
108,5.05,1.7653465346534654,3.88,2,332
109,8.85,1.7875706214689266,6.84,3,332
110,12.25,1.8077551020408162,9.44,4,332
111,29.9,1.913096989966555,23.2,5,332
112,37.1,1.95632884097035,28.84,6,332
113,44.3,2.000397291196388,34.56,7,332
114,51.4,2.0439688715953306,40.28,8,332
115,3.1,-2.706451612903226,6.72,1,335
116,5.05,-2.6940594059405942,10.96,2,335
117,8.85,-2.6700564971751413,19.240000000000002,3,335
118,12.25,-2.6481632653061222,26.64,4,335
119,29.9,-2.534876254180602,65.32000000000001,5,335
120,37.1,-2.4882318059299187,81.36,6,335
121,44.3,-2.440632054176072,97.52,7,335
122,51.4,-2.3932295719844356,113.72,8,335
123,3.1,2.0387096774193547,12.16,1,337
124,5.05,2.0306930693069307,19.8,2,337
125,8.85,2.015819209039548,34.72,3,337
126,12.25,2.0024489795918368,48.08,4,337
127,29.9,1.9331103678929764,117.56,5,337
128,37.1,1.9047331536388137,146.04,6,337
129,44.3,1.8762934537246048,174.68,7,337
130,51.4,1.8480389105058366,203.04,8,337
131,3.1,2.0258064516129033,11.120000000000001,1,340
132,5.05,2.0326732673267327,18.12,2,340
133,8.85,2.043502824858757,31.76,3,340
134,12.25,2.053469387755102,43.96,4,340
135,29.9,2.1050434782608693,107.4,5,340
136,37.1,2.1263288409703502,133.36,6,340
137,44.3,2.1475259593679454,159.36,7,340
138,51.4,2.168525291828794,185.08,8,340
139,3.1,1.8564516129032258,1.52,1,352
140,5.05,1.8663366336633664,2.52,2,352
141,8.85,1.8875706214689265,4.4,3,352
142,12.25,1.9065306122448977,6.08,4,352
