PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,818.128,82.737,477.212,-429.833,500.0,1.0,1.0,856.0,1341.0
15.0,710.887,280.054,-415.309,66.696,500.0,-1.0,1.0,856.0,1342.0
