PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,530.183,-42.22,114.099,-127.645,500.0,1.0,1.0,458.0,1428.0
15.0,541.428,-1.979,-204.476,-36.462,500.0,-1.0,1.0,458.0,1429.0
