particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
161.0,0.136,0.821,-0.273,0.039,0.237,-0.079,-1.0,-211.0,458.0,0.14,161.0
248.0,-0.174,0.042,0.982,-0.456,0.111,2.571,1.0,211.0,458.0,0.14,248.0
250.0,-0.211,-0.021,0.96,-0.163,-0.016,0.744,1.0,211.0,458.0,0.14,250.0
263.0,-0.248,-0.064,0.965,-0.546,-0.142,2.126,1.0,211.0,458.0,0.14,263.0
266.0,-0.573,0.294,-0.104,-0.374,0.191,-0.068,-1.0,-321.0,458.0,0.494,266.0
270.0,0.157,-0.335,-0.897,0.091,-0.195,-0.522,-1.0,-211.0,458.0,0.14,270.0
299.0,-0.29,-0.062,0.892,-0.119,-0.025,0.365,-1.0,-211.0,458.0,0.14,299.0
300.0,0.136,-0.521,0.829,0.126,-0.485,0.77,1.0,211.0,458.0,0.14,300.0
301.0,0.266,-0.706,0.028,0.057,-0.15,0.006,-1.0,-211.0,458.0,0.14,301.0
321.0,-0.469,-0.766,-0.194,-0.166,-0.271,-0.069,-1.0,-211.0,458.0,0.14,321.0
328.0,-0.253,0.167,0.938,-0.21,0.139,0.778,-1.0,-211.0,458.0,0.14,328.0
363.0,0.063,0.162,0.972,0.056,0.145,0.87,-1.0,-211.0,458.0,0.14,363.0
426.0,0.126,-0.154,-0.975,0.178,-0.218,-1.381,1.0,211.0,458.0,0.14,426.0
428.0,-0.623,0.315,0.243,-0.129,0.065,0.05,1.0,211.0,458.0,0.14,428.0
429.0,-0.006,-0.551,-0.585,-0.001,-0.129,-0.137,-1.0,-211.0,458.0,0.14,429.0
431.0,-0.631,-0.44,0.432,-0.187,-0.13,0.128,1.0,211.0,458.0,0.14,431.0
432.0,0.423,0.141,0.806,0.152,0.051,0.29,-1.0,-211.0,458.0,0.14,432.0
538.0,-0.348,-0.607,-0.699,-0.329,-0.574,-0.662,1.0,211.0,458.0,0.14,538.0
541.0,-0.335,-0.88,-0.266,-0.227,-0.598,-0.181,-1.0,-211.0,458.0,0.14,541.0
543.0,-0.248,-0.249,-0.845,-0.305,-0.305,-1.036,-1.0,-321.0,458.0,0.494,543.0
545.0,-0.274,0.223,0.932,-0.51,0.415,1.735,1.0,211.0,458.0,0.14,545.0
546.0,-0.278,-0.234,0.927,-0.407,-0.343,1.358,-1.0,-211.0,458.0,0.14,546.0
552.0,-0.795,0.1,0.418,-0.916,0.115,0.482,1.0,321.0,458.0,0.494,552.0
553.0,-0.442,0.523,0.188,-0.31,0.366,0.132,-1.0,-321.0,458.0,0.494,553.0
554.0,-0.051,0.857,-0.456,-0.03,0.505,-0.269,1.0,211.0,458.0,0.14,554.0
622.0,-0.246,0.185,-0.528,-0.154,0.116,-0.33,1.0,321.0,458.0,0.494,622.0
663.0,0.428,-0.264,-0.808,0.195,-0.12,-0.368,-1.0,-211.0,458.0,0.14,663.0
664.0,-0.589,-0.779,-0.04,-0.388,-0.513,-0.026,1.0,211.0,458.0,0.14,664.0
666.0,-0.728,-0.17,-0.234,-0.579,-0.135,-0.186,1.0,321.0,458.0,0.494,666.0
671.0,-0.286,-0.142,0.947,-1.638,-0.815,5.424,1.0,211.0,458.0,0.14,671.0
673.0,-0.18,0.045,0.971,-0.592,0.147,3.184,1.0,321.0,458.0,0.494,673.0
676.0,0.575,-0.194,0.154,0.103,-0.035,0.028,-1.0,-211.0,458.0,0.14,676.0
694.0,-0.583,-0.508,-0.079,-0.129,-0.113,-0.017,-1.0,-211.0,458.0,0.14,694.0
697.0,-0.102,0.65,-0.026,-0.019,0.121,-0.005,1.0,211.0,458.0,0.14,697.0
815.0,0.255,-0.106,0.961,1.06,-0.438,3.988,-1.0,-211.0,458.0,0.14,815.0
820.0,-0.089,0.268,-0.957,-0.185,0.559,-1.993,1.0,211.0,458.0,0.14,820.0
838.0,-0.063,-0.43,-0.899,-0.145,-0.99,-2.07,-1.0,-211.0,458.0,0.14,838.0
842.0,0.078,-0.908,0.118,0.028,-0.322,0.042,-1.0,-211.0,458.0,0.14,842.0
844.0,-0.41,-0.538,-0.701,-0.253,-0.332,-0.432,1.0,211.0,458.0,0.14,844.0
848.0,0.469,-0.83,-0.05,0.781,-1.382,-0.084,-1.0,-321.0,458.0,0.494,848.0
850.0,0.161,-0.892,-0.409,0.219,-1.211,-0.556,1.0,211.0,458.0,0.14,850.0
908.0,0.912,-0.203,-0.242,0.486,-0.108,-0.129,1.0,211.0,458.0,0.14,908.0
911.0,-0.789,0.308,-0.48,-0.48,0.187,-0.292,-1.0,-211.0,458.0,0.14,911.0
913.0,0.037,-0.289,-0.954,0.077,-0.607,-2.007,-1.0,-211.0,458.0,0.14,913.0
939.0,-0.205,0.049,-0.962,-0.167,0.04,-0.785,-1.0,-211.0,458.0,0.14,939.0
