particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
128.0,-0.118,0.13,0.982,-0.227,0.251,1.887,1.0,211.0,111.0,0.14,128.0
130.0,-0.728,-0.178,0.604,-0.376,-0.092,0.312,-1.0,-211.0,111.0,0.14,130.0
133.0,-0.065,0.825,-0.439,-0.026,0.33,-0.176,1.0,211.0,111.0,0.14,133.0
134.0,0.628,-0.248,-0.722,0.583,-0.23,-0.669,-1.0,-211.0,111.0,0.14,134.0
209.0,0.236,-0.065,-0.965,0.332,-0.092,-1.358,1.0,211.0,111.0,0.14,209.0
210.0,-0.126,0.222,0.963,-0.205,0.361,1.564,-1.0,-211.0,111.0,0.14,210.0
211.0,0.319,0.332,0.884,0.525,0.547,1.456,1.0,211.0,111.0,0.14,211.0
339.0,0.043,-0.211,-0.976,0.143,-0.707,-3.266,-1.0,-211.0,111.0,0.14,339.0
350.0,0.133,0.581,-0.055,0.023,0.101,-0.01,1.0,211.0,111.0,0.14,350.0
352.0,-0.277,-0.477,-0.745,-0.365,-0.629,-0.982,-1.0,-321.0,111.0,0.494,352.0
353.0,-0.939,-0.172,-0.128,-0.488,-0.089,-0.067,1.0,211.0,111.0,0.14,353.0
421.0,0.703,-0.423,-0.223,0.186,-0.112,-0.059,-1.0,-211.0,111.0,0.14,421.0
433.0,-0.234,0.503,-0.553,-0.186,0.399,-0.439,1.0,321.0,111.0,0.494,433.0
434.0,-0.009,0.53,-0.688,-0.009,0.528,-0.686,-1.0,-321.0,111.0,0.494,434.0
436.0,0.714,0.418,0.061,0.178,0.104,0.015,-1.0,-211.0,111.0,0.14,436.0
438.0,-0.216,0.238,0.936,-0.208,0.229,0.901,-1.0,-211.0,111.0,0.14,438.0
509.0,0.197,0.899,-0.334,0.136,0.619,-0.23,-1.0,-211.0,111.0,0.14,509.0
520.0,-0.012,-0.308,-0.95,-0.037,-0.987,-3.044,1.0,211.0,111.0,0.14,520.0
657.0,-0.09,0.185,0.979,-0.05,0.104,0.547,1.0,-11.0,111.0,0.001,657.0
754.0,-0.221,-0.13,0.963,-0.402,-0.235,1.75,-1.0,-211.0,111.0,0.14,754.0
777.0,-0.415,0.09,0.744,-0.397,0.086,0.712,-1.0,-321.0,111.0,0.494,777.0
778.0,0.059,-0.228,0.969,0.124,-0.479,2.034,1.0,211.0,111.0,0.14,778.0
981.0,0.059,0.206,-0.972,0.09,0.317,-1.494,-1.0,-211.0,111.0,0.14,981.0
1077.0,0.142,-0.091,0.985,0.541,-0.347,3.751,1.0,211.0,111.0,0.14,1077.0
1083.0,-0.101,0.262,0.844,-0.109,0.283,0.912,1.0,321.0,111.0,0.494,1083.0
1085.0,0.023,0.947,0.096,0.011,0.43,0.044,-1.0,-211.0,111.0,0.14,1085.0
1086.0,0.446,-0.003,0.894,1.733,-0.012,3.474,1.0,211.0,111.0,0.14,1086.0
1088.0,0.666,0.424,0.613,2.199,1.399,2.023,1.0,211.0,111.0,0.14,1088.0
1098.0,-0.579,-0.087,0.694,-0.682,-0.103,0.817,1.0,321.0,111.0,0.494,1098.0
1099.0,-0.576,0.232,0.778,-0.846,0.341,1.144,-1.0,-211.0,111.0,0.14,1099.0
1104.0,-0.339,-0.056,0.936,-0.582,-0.096,1.607,1.0,211.0,111.0,0.14,1104.0
1135.0,-0.432,0.2,0.866,-0.393,0.182,0.789,-1.0,-211.0,111.0,0.14,1135.0
1268.0,0.17,-0.104,-0.979,0.786,-0.479,-4.519,-1.0,-211.0,111.0,0.14,1268.0
1282.0,0.027,0.588,-0.608,0.007,0.154,-0.159,1.0,211.0,111.0,0.14,1282.0
1284.0,-0.243,0.305,-0.92,-0.723,0.91,-2.739,-1.0,-211.0,111.0,0.14,1284.0
1285.0,0.37,0.849,-0.335,0.295,0.678,-0.268,1.0,211.0,111.0,0.14,1285.0
1296.0,0.254,0.911,0.292,0.25,0.895,0.287,-1.0,-211.0,111.0,0.14,1296.0
1297.0,-0.394,0.336,0.754,-0.481,0.409,0.919,1.0,321.0,111.0,0.494,1297.0
1350.0,0.184,-0.796,-0.53,0.113,-0.49,-0.326,-1.0,-211.0,111.0,0.14,1350.0
1353.0,0.463,-0.782,-0.407,0.672,-1.135,-0.59,1.0,211.0,111.0,0.14,1353.0
1354.0,0.92,-0.28,-0.069,0.481,-0.147,-0.036,-1.0,-211.0,111.0,0.14,1354.0
1366.0,-0.194,0.104,-0.973,-0.366,0.197,-1.839,1.0,211.0,111.0,0.14,1366.0
1394.0,0.024,-0.209,0.978,0.365,-3.237,15.165,1.0,211.0,111.0,0.14,1394.0
1395.0,0.108,-0.188,0.975,0.298,-0.52,2.691,-1.0,-211.0,111.0,0.14,1395.0
1396.0,0.114,-0.19,0.975,0.775,-1.293,6.651,-1.0,-211.0,111.0,0.14,1396.0
1399.0,0.157,-0.242,0.957,0.596,-0.918,3.624,1.0,211.0,111.0,0.14,1399.0
1402.0,0.216,-0.198,0.956,1.333,-1.226,5.911,-1.0,-211.0,111.0,0.14,1402.0
1406.0,0.695,-0.035,0.662,1.227,-0.062,1.169,-1.0,-321.0,111.0,0.494,1406.0
1407.0,0.024,-0.666,0.349,0.005,-0.141,0.074,1.0,211.0,111.0,0.14,1407.0
1408.0,-0.065,-0.571,0.783,-0.038,-0.336,0.461,-1.0,-211.0,111.0,0.14,1408.0
1411.0,0.878,0.26,0.401,0.598,0.177,0.273,-1.0,11.0,111.0,0.001,1411.0
1452.0,0.166,-0.049,-0.985,1.093,-0.321,-6.48,1.0,211.0,111.0,0.14,1452.0
1464.0,-0.073,-0.171,-0.981,-0.161,-0.375,-2.155,-1.0,-211.0,111.0,0.14,1464.0
1472.0,-0.216,0.17,-0.958,-0.395,0.311,-1.749,1.0,211.0,111.0,0.14,1472.0
1475.0,-0.531,0.097,-0.764,-0.21,0.038,-0.302,-1.0,-211.0,111.0,0.14,1475.0
1477.0,-0.033,0.344,-0.938,-0.124,1.295,-3.527,1.0,211.0,111.0,0.14,1477.0
1478.0,-0.37,0.215,-0.759,-0.105,0.061,-0.216,-1.0,-211.0,111.0,0.14,1478.0
1479.0,0.411,0.4,-0.818,1.336,1.298,-2.656,-1.0,-211.0,111.0,0.14,1479.0
1481.0,0.302,0.524,-0.792,0.489,0.847,-1.28,1.0,211.0,111.0,0.14,1481.0
