"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,2.279032258064516,17.28,1,128
2,5.05,2.2613861386138616,28.16,2,128
3,8.85,2.2276836158192093,49.4,3,128
4,12.25,2.197142857142857,68.44,4,128
5,29.9,2.037953177257525,168.72,5,128
6,37.1,1.971175202156334,210.8,6,128
7,44.3,1.9027720090293452,253.84,7,128
8,51.4,1.8333540856031127,297.56,8,128
9,3.1,-2.8774193548387097,2.48,1,130
10,5.05,-2.8623762376237623,4.08,2,130
11,8.85,-2.832768361581921,7.12,3,130
12,12.25,-2.806530612244898,9.88,4,130
13,29.9,-2.6679197324414714,24.32,5,130
14,37.1,-2.6102102425876006,30.32,6,130
15,44.3,-2.551458239277652,36.44,7,130
16,51.4,-2.492252918287938,42.6,8,130
17,3.1,1.6209677419354838,-1.6400000000000001,1,133
18,5.05,1.603960396039604,-2.68,2,133
19,8.85,1.5689265536723165,-4.72,3,133
20,12.25,1.5383673469387753,-6.5200000000000005,4,133
21,29.9,1.3754648829431437,-16.080000000000002,5,133
22,37.1,1.306754716981132,-20.12,6,133
23,44.3,1.2370474040632053,-24.240000000000002,7,133
24,51.4,1.165260700389105,-28.44,8,133
25,3.1,-0.36129032258064514,-3.3200000000000003,1,134
26,5.05,-0.35148514851485146,-5.4,2,134
27,8.85,-0.33333333333333337,-9.44,3,134
28,12.25,-0.3171428571428571,-13.08,4,134
29,29.9,-0.23220066889632104,-32.04,5,134
30,37.1,-0.19749326145552556,-39.800000000000004,6,134
31,44.3,-0.16232505643340855,-47.64,7,134
32,51.4,-0.1274669260700389,-55.44,8,134
33,3.1,-0.2967741935483871,-12.24,1,209
34,5.05,-0.31386138613861386,-19.92,2,209
35,8.85,-0.3474576271186441,-34.92,3,209
36,12.25,-0.3771428571428571,-48.36,4,209
37,29.9,-0.5334247491638796,-119.24000000000001,5,209
38,37.1,-0.5988948787061994,-148.92000000000002,6,209
39,44.3,-0.6658013544018058,-179.28,7,209
40,51.4,-0.7340428015564202,-210.04,8,209
41,3.1,2.109677419354839,11.68,1,210
42,5.05,2.123762376237624,19.04,2,210
43,8.85,2.151412429378531,33.36,3,210
