particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
79.0,-0.445,-0.14,-0.794,-0.159,-0.05,-0.283,1.0,211.0,486.0,0.14,79.0
87.0,0.846,0.407,0.321,0.982,0.472,0.373,-1.0,-211.0,486.0,0.14,87.0
91.0,0.837,0.419,0.347,1.977,0.991,0.82,1.0,211.0,486.0,0.14,91.0
93.0,0.394,0.074,0.793,0.425,0.08,0.854,1.0,321.0,486.0,0.494,93.0
94.0,0.646,0.579,0.455,0.45,0.404,0.317,-1.0,-211.0,486.0,0.14,94.0
116.0,-0.17,-0.187,-0.963,-0.26,-0.288,-1.479,-1.0,-211.0,486.0,0.14,116.0
117.0,-0.119,-0.282,-0.95,-0.278,-0.66,-2.225,1.0,211.0,486.0,0.14,117.0
118.0,-0.228,0.465,-0.805,-0.11,0.224,-0.388,-1.0,-211.0,486.0,0.14,118.0
124.0,0.722,0.578,0.353,0.724,0.58,0.354,1.0,211.0,486.0,0.14,124.0
135.0,-0.022,-0.21,-0.973,-0.033,-0.315,-1.458,1.0,211.0,486.0,0.14,135.0
143.0,0.306,-0.94,0.152,3.825,-11.738,1.897,1.0,211.0,486.0,0.14,143.0
146.0,-0.22,0.086,0.972,-11.516,4.49,50.981,-1.0,-211.0,486.0,0.14,146.0
