PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,654.918,-96.222,284.635,-297.728,500.0,1.0,1.0,264.0,953.0
15.0,548.127,40.257,-207.369,76.292,500.0,-1.0,1.0,264.0,954.0
