val_loss,eff,pur,current_lr,epoch,step,train_loss
0.009860565885901451,0.7516955137252808,0.009167531505227089,0.0001250000059371814,0,79,
,,,,0,79,0.014880466274917126
0.009848997928202152,0.8391435742378235,0.010233990848064423,0.0002500000118743628,1,159,
,,,,1,159,0.009984346106648445
0.009805921465158463,0.9020296931266785,0.011000926606357098,0.00037500003236345947,2,239,
,,,,2,239,0.00993616133928299
0.009746518917381763,0.9399957656860352,0.011463935486972332,0.00034999995841644704,3,319,
,,,,3,319,0.009877122938632965
0.009666585363447666,0.9565807580947876,0.01166619174182415,0.0006249999278225005,4,399,
,,,,4,399,0.009826956316828728
0.009539231657981873,0.9714462161064148,0.011847490444779396,0.0007500000647269189,5,479,
,,,,5,479,0.009773758240044117
0.009324122220277786,0.9788421392440796,0.011937680654227734,0.0008750000270083547,6,559,
,,,,6,559,0.009712044149637222
0.008700737729668617,0.9826968312263489,0.0119851753115654,0.0006999999168328941,7,639,
,,,,7,639,0.009664117358624935
0.007228588219732046,0.992547333240509,0.012465202249586582,0.0006999999168328941,8,719,
,,,,8,719,0.009605875238776207
0.007545929402112961,0.9898273348808289,0.012139307335019112,0.0006999999168328941,9,799,
,,,,9,799,0.009616395458579063
