PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,864.723,166.841,58.163,-683.027,500.0,1.0,1.0,976.0,1459.0
15.0,931.529,-146.735,-304.033,-709.774,500.0,-1.0,1.0,976.0,1460.0
