"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-3.0451612903225804,-10.120000000000001,1,109
2,5.05,-3.0376237623762377,-16.44,2,109
3,8.85,-3.02090395480226,-28.84,3,109
4,12.25,-3.0057142857142853,-39.92,4,109
5,29.9,-2.9290033444816053,-97.72,5,109
6,37.1,-2.897514824797843,-121.44,6,109
7,44.3,-2.865747178329571,-145.28,7,109
8,51.4,-2.834303501945525,-168.92000000000002,8,109
9,3.1,-1.9983870967741935,-7.48,1,115
10,5.05,-1.991089108910891,-12.200000000000001,2,115
11,8.85,-1.9779661016949153,-21.36,3,115
12,12.25,-1.9657142857142855,-29.560000000000002,4,115
13,29.9,-1.903886287625418,-72.24,5,115
14,37.1,-1.8785229110512127,-89.72,6,115
15,44.3,-1.8530383747178327,-107.28,7,115
16,51.4,-1.8277976653696497,-124.64,8,115
17,3.1,-1.5596774193548386,1.08,1,118
18,5.05,-1.5693069306930694,1.76,2,118
19,8.85,-1.5870056497175142,3.12,3,118
20,12.25,-1.6028571428571428,4.28,4,118
21,29.9,-1.684421404682274,10.52,5,118
22,37.1,-1.717962264150943,13.08,6,118
23,44.3,-1.751805869074492,15.64,7,118
24,51.4,-1.7853307392996107,18.2,8,118
25,3.1,-1.146774193548387,-17.48,1,508
26,5.05,-1.121782178217822,-28.44,2,508
27,8.85,-1.075141242937853,-49.92,3,508
28,12.25,-1.0330612244897959,-69.24,4,508
29,29.9,-0.8083812709030099,-172.4,5,508
30,37.1,-0.710975741239892,-216.92000000000002,6,508
31,44.3,-0.6089300225733634,-263.76,7,508
32,51.4,-0.5010038910505836,-313.24,8,508
33,3.1,0.3193548387096774,-13.96,1,514
34,5.05,0.31584158415841584,-22.76,2,514
35,8.85,0.30847457627118646,-39.88,3,514
36,12.25,0.3012244897959183,-55.2,4,514
37,29.9,0.26472240802675584,-134.8,5,514
38,37.1,0.24973045822102422,-167.32,6,514
39,44.3,0.2348532731376975,-199.88,7,514
40,51.4,0.2200739299610895,-232.,8,514
41,3.1,1.082258064516129,-10.96,1,516
42,5.05,1.0801980198019803,-17.84,2,516
43,8.85,1.0768361581920904,-31.28,3,516
44,12.25,1.0742857142857143,-43.32,4,516
45,29.9,1.0591170568561872,-105.76,5,516
46,3.1,0.8951612903225806,-14.040000000000001,1,517
47,5.05,0.8960396039603961,-22.84,2,517
48,8.85,0.9,-40.04,3,517
49,12.25,0.9028571428571428,-55.4,4,517
50,29.9,0.917886287625418,-135.24,5,517
51,37.1,0.9241401617250673,-167.84,6,517
52,44.3,0.9303566591422121,-200.44,7,517
53,51.4,0.9364552529182879,-232.56,8,517
54,3.1,1.017741935483871,-11.52,1,518
55,5.05,1.0128712871287129,-18.76,2,518
56,8.85,1.0028248587570623,-32.92,3,518
57,12.25,0.9942857142857142,-45.56,4,518
58,29.9,0.9492709030100334,-111.28,5,518
59,37.1,0.9308301886792452,-138.16,6,518
60,44.3,0.9124740406320541,-165.08,7,518
61,51.4,0.8942529182879377,-191.68,8,518
62,3.1,1.0354838709677419,-13.56,1,521
63,5.05,1.0376237623762377,-22.080000000000002,2,521
64,8.85,1.03954802259887,-38.72,3,521
65,12.25,1.0416326530612243,-53.56,4,521
66,29.9,1.0526354515050167,-130.76,5,521
67,37.1,1.0572075471698112,-162.28,6,521
68,44.3,1.0616749435665913,-193.76,7,521
69,51.4,1.0660389105058365,-224.84,8,521
70,3.1,2.2451612903225806,3.4,1,534
71,5.05,2.2445544554455448,5.5600000000000005,2,534
72,8.85,2.2423728813559323,9.72,3,534
73,12.25,2.240816326530612,13.48,4,534
74,29.9,2.232515050167224,32.92,5,534
75,37.1,2.229061994609164,40.84,6,534
76,44.3,2.2255801354401803,48.76,7,534
77,51.4,2.222237354085603,56.56,8,534
78,3.1,-2.587096774193548,2.72,1,538
79,5.05,-2.604950495049505,4.4,2,538
80,8.85,-2.6395480225988703,7.76,3,538
81,12.25,-2.671020408163265,10.72,4,538
82,29.9,-2.8374648829431437,26.48,5,538
83,37.1,-2.9071374663072773,33.12,6,538
84,44.3,-2.978952595936794,39.92,7,538
85,51.4,-3.0521284046692605,46.84,8,538
86,3.1,-1.864516129032258,10.96,1,540
87,5.05,-1.8574257425742575,17.84,2,540
88,8.85,-1.8429378531073446,31.28,3,540
89,12.25,-1.830612244897959,43.28,4,540
90,29.9,-1.7644749163879598,105.84,5,540
91,37.1,-1.7374824797843664,131.44,6,540
92,44.3,-1.7103611738148983,157.20000000000002,7,540
93,51.4,-1.6835291828793773,182.68,8,540
94,3.1,-0.3403225806451613,12.200000000000001,1,542
95,5.05,-0.3495049504950495,19.88,2,542
96,8.85,-0.3666666666666667,34.84,3,542
97,12.25,-0.38285714285714284,48.24,4,542
98,29.9,-0.46531103678929764,118.08,5,542
99,37.1,-0.49927762803234493,146.76,6,542
100,44.3,-0.5334085778781038,175.6,7,542
101,51.4,-0.5673501945525291,204.28,8,542
102,3.1,2.379032258064516,5.28,1,550
103,5.05,2.397029702970297,8.6,2,550
104,8.85,2.431638418079096,15.08,3,550
105,12.25,2.4620408163265304,20.88,4,550
106,29.9,2.6239130434782605,51.52,5,550
107,37.1,2.6916819407008084,64.36,6,550
108,44.3,2.7612144469525957,77.52,7,550
109,51.4,2.8318560311284044,90.92,8,550
110,3.1,2.8516129032258064,16.6,1,587
111,5.05,2.8653465346534652,27.04,2,587
112,8.85,2.894350282485876,47.4,3,587
113,12.25,2.92,65.64,4,587
114,29.9,3.0545418060200666,161.36,5,587
115,37.1,3.110495956873315,201.20000000000002,6,587
116,44.3,-3.115796839729119,241.64000000000001,7,587
117,51.4,-3.058346303501945,282.40000000000003,8,587
118,3.1,2.520967741935484,-2.44,1,598
119,5.05,2.5544554455445545,-3.96,2,598
120,8.85,2.619774011299435,-6.96,3,598
121,12.25,2.678367346938775,-9.64,4,598
122,29.9,3.001324414715719,-24.52,5,598
123,37.1,-3.1332237196765496,-31.400000000000002,6,598
124,44.3,-2.96306546275395,-39.2,7,598
125,3.1,-0.13709677419354838,-9.4,1,604
126,5.05,-0.1495049504950495,-15.32,2,604
127,8.85,-0.17344632768361581,-26.88,3,604
128,12.25,-0.1951020408163265,-37.24,4,604
129,29.9,-0.30702341137123745,-91.32000000000001,5,604
130,37.1,-0.3534716981132075,-113.68,6,604
131,44.3,-0.40017155756207673,-136.28,7,604
