PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,757.377,145.623,-185.306,517.76,500.0,1.0,1.0,1000.0,1494.0
15.0,552.695,-65.473,78.189,212.301,500.0,-1.0,1.0,1000.0,1495.0
