particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass
112.0,0.905,-0.165,-0.37,0.955,-0.174,-0.391,1.0,211.0,895.0,0.14
113.0,0.113,-0.967,0.156,0.094,-0.809,0.131,-1.0,-211.0,895.0,0.14
114.0,0.379,0.311,-0.755,0.122,0.1,-0.242,1.0,211.0,895.0,0.14
116.0,0.946,-0.222,0.129,0.664,-0.156,0.091,-1.0,-211.0,895.0,0.14
121.0,-0.336,0.015,0.918,-0.223,0.01,0.611,-1.0,-211.0,895.0,0.14
230.0,-0.946,-0.183,0.199,-0.743,-0.143,0.156,-1.0,-211.0,895.0,0.14
231.0,-0.965,0.075,0.217,-1.07,0.084,0.24,1.0,211.0,895.0,0.14
523.0,0.181,0.723,-0.616,0.099,0.396,-0.337,-1.0,-211.0,895.0,0.14
527.0,0.027,-0.73,0.606,0.012,-0.325,0.27,1.0,211.0,895.0,0.14
528.0,0.778,-0.499,0.37,1.137,-0.73,0.541,-1.0,-211.0,895.0,0.14
529.0,0.158,0.478,0.852,0.151,0.457,0.815,1.0,211.0,895.0,0.14
574.0,-0.765,0.195,0.604,-0.953,0.243,0.753,-1.0,-211.0,895.0,0.14
576.0,-0.288,0.002,0.934,-0.19,0.001,0.617,1.0,211.0,895.0,0.14
577.0,-0.739,-0.558,0.19,-0.315,-0.238,0.081,1.0,211.0,895.0,0.14
581.0,-0.182,0.109,0.977,-0.913,0.548,4.908,1.0,211.0,895.0,0.14
964.0,0.547,-0.752,-0.115,0.218,-0.3,-0.046,-1.0,-211.0,895.0,0.14
965.0,-0.037,-0.922,0.295,-0.021,-0.515,0.165,1.0,211.0,895.0,0.14
966.0,0.994,-0.016,0.01,1.238,-0.02,0.013,-1.0,-211.0,895.0,0.14
967.0,0.828,-0.534,0.017,0.683,-0.441,0.014,1.0,211.0,895.0,0.14
968.0,0.816,-0.524,0.229,1.495,-0.96,0.42,-1.0,-211.0,895.0,0.14
970.0,0.878,-0.402,0.239,1.166,-0.535,0.317,1.0,211.0,895.0,0.14
973.0,0.97,-0.122,-0.199,1.989,-0.25,-0.408,-1.0,-211.0,895.0,0.14
974.0,0.553,-0.43,-0.707,0.824,-0.64,-1.053,1.0,211.0,895.0,0.14
979.0,0.599,-0.067,-0.788,0.654,-0.073,-0.861,-1.0,-211.0,895.0,0.14
1047.0,0.31,0.114,0.942,0.672,0.248,2.043,-1.0,-211.0,895.0,0.14
1116.0,0.161,0.69,0.572,0.054,0.233,0.193,1.0,211.0,895.0,0.14
1119.0,0.743,0.601,-0.296,0.259,0.209,-0.103,-1.0,11.0,895.0,0.001
1120.0,0.751,0.582,-0.313,0.145,0.113,-0.061,1.0,-11.0,895.0,0.001
1125.0,0.908,0.269,0.174,0.472,0.14,0.09,-1.0,-211.0,895.0,0.14
1127.0,0.838,0.246,-0.467,0.873,0.256,-0.487,1.0,211.0,895.0,0.14
1131.0,0.563,-0.223,-0.514,0.129,-0.051,-0.118,1.0,211.0,895.0,0.14
1176.0,0.18,0.121,0.976,0.806,0.542,4.369,-1.0,-211.0,895.0,0.14
1178.0,0.216,-0.186,0.951,0.256,-0.22,1.128,1.0,211.0,895.0,0.14
1180.0,0.216,-0.02,0.973,0.378,-0.036,1.701,1.0,211.0,895.0,0.14
1182.0,0.221,0.409,0.755,0.067,0.123,0.228,1.0,211.0,895.0,0.14
1183.0,0.305,0.086,0.948,1.509,0.425,4.689,-1.0,-211.0,895.0,0.14
1190.0,-0.739,0.352,0.572,-2.093,0.996,1.62,1.0,211.0,895.0,0.14
1295.0,0.642,0.675,0.344,0.796,0.836,0.427,-1.0,-211.0,895.0,0.14
1296.0,0.251,0.516,0.818,0.864,1.78,2.821,1.0,211.0,895.0,0.14
1297.0,0.438,0.541,0.711,0.612,0.757,0.994,-1.0,-211.0,895.0,0.14
1301.0,0.227,0.308,0.924,1.168,1.589,4.761,-1.0,-211.0,895.0,0.14
1302.0,0.356,0.075,0.81,0.108,0.023,0.245,1.0,211.0,895.0,0.14
1304.0,0.149,0.305,0.94,0.545,1.121,3.45,1.0,211.0,895.0,0.14
1378.0,0.061,-0.176,0.982,0.28,-0.8,4.474,-1.0,-211.0,895.0,0.14
1391.0,-0.366,-0.078,0.924,-0.696,-0.148,1.758,1.0,211.0,895.0,0.14
1394.0,0.441,0.051,0.187,0.248,0.029,0.105,1.0,321.0,895.0,0.494
1397.0,0.277,0.376,-0.881,0.513,0.696,-1.631,1.0,211.0,895.0,0.14
1400.0,0.444,-0.076,-0.859,0.256,-0.044,-0.495,1.0,211.0,895.0,0.14
1401.0,-0.328,0.276,-0.889,-0.286,0.241,-0.775,-1.0,-211.0,895.0,0.14
1405.0,-0.694,0.274,-0.595,-0.325,0.128,-0.279,-1.0,-211.0,895.0,0.14
1411.0,-0.213,0.752,0.508,-0.291,1.026,0.693,1.0,321.0,895.0,0.494
1420.0,0.374,-0.173,-0.907,0.611,-0.283,-1.484,1.0,211.0,895.0,0.14
1450.0,0.379,-0.905,-0.006,0.275,-0.657,-0.004,-1.0,-211.0,895.0,0.14
1461.0,-0.579,0.326,0.725,-0.454,0.256,0.569,1.0,211.0,895.0,0.14
1462.0,-0.539,0.431,0.723,-3.028,2.417,4.061,-1.0,-211.0,895.0,0.14
1466.0,-0.608,0.316,0.69,-0.363,0.188,0.412,1.0,211.0,895.0,0.14
1467.0,-0.617,0.354,0.702,-4.261,2.441,4.849,-1.0,-211.0,895.0,0.14
1492.0,-0.568,-0.022,0.816,-0.776,-0.03,1.115,1.0,211.0,895.0,0.14
1525.0,0.143,0.121,0.981,0.456,0.387,3.136,-1.0,-211.0,895.0,0.14
1528.0,0.08,0.295,0.95,0.178,0.65,2.096,-1.0,-211.0,895.0,0.14
1530.0,-0.393,0.555,0.679,-0.199,0.282,0.344,1.0,211.0,895.0,0.14
1533.0,0.351,-0.262,0.892,0.462,-0.344,1.173,-1.0,-211.0,895.0,0.14
1552.0,-0.246,0.218,-0.888,-0.107,0.095,-0.387,-1.0,-211.0,895.0,0.14
1554.0,-0.017,0.809,-0.308,-0.005,0.225,-0.086,1.0,211.0,895.0,0.14
1556.0,-0.166,0.03,0.875,-0.18,0.032,0.952,1.0,321.0,895.0,0.494
1557.0,0.771,0.308,-0.037,0.194,0.077,-0.009,-1.0,-211.0,895.0,0.14
1560.0,0.173,0.003,0.967,0.131,0.003,0.728,-1.0,-211.0,895.0,0.14
1567.0,-0.199,-0.172,0.963,-0.418,-0.362,2.025,1.0,211.0,895.0,0.14
1571.0,0.082,0.145,0.984,0.17,0.301,2.044,-1.0,-211.0,895.0,0.14
1575.0,-0.18,0.033,0.976,-0.208,0.038,1.131,-1.0,-211.0,895.0,0.14
1579.0,0.101,0.223,0.958,0.093,0.205,0.88,1.0,211.0,895.0,0.14
1580.0,0.137,0.178,0.972,0.269,0.35,1.908,-1.0,-211.0,895.0,0.14
1582.0,0.828,-0.215,0.497,0.787,-0.204,0.473,-1.0,-211.0,895.0,0.14
1586.0,0.549,-0.322,-0.724,0.288,-0.169,-0.379,-1.0,-211.0,895.0,0.14
1588.0,0.109,0.264,-0.946,0.099,0.238,-0.855,-1.0,-211.0,895.0,0.14
1591.0,0.039,-0.232,-0.97,0.089,-0.529,-2.214,-1.0,-211.0,895.0,0.14
1592.0,-0.083,-0.256,-0.959,-0.134,-0.415,-1.553,1.0,211.0,895.0,0.14
1594.0,-0.376,-0.142,-0.914,-0.941,-0.356,-2.289,-1.0,-211.0,895.0,0.14
