PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1183.368,264.977,226.827,1014.247,500.0,1.0,1.0,895.0,1919.0
15.0,1341.568,-254.709,-221.418,1198.291,500.0,-1.0,1.0,895.0,1920.0
