PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,783.863,230.919,-375.24,-412.688,500.0,1.0,1.0,502.0,1451.0
15.0,923.796,123.955,247.251,-725.88,500.0,-1.0,1.0,502.0,1452.0
