PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,708.188,-474.326,150.141,63.267,500.0,1.0,1.0,276.0,1925.0
15.0,1047.542,528.526,566.032,-497.607,500.0,-1.0,1.0,276.0,1926.0
