particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
190.0,0.709,0.343,-0.612,4.766,2.307,-4.118,1.0,321.0,460.0,0.494,190.0
192.0,0.735,0.598,-0.296,0.82,0.667,-0.331,-1.0,-211.0,460.0,0.14,192.0
194.0,0.75,0.438,-0.486,1.087,0.635,-0.705,1.0,211.0,460.0,0.14,194.0
196.0,0.405,0.894,-0.03,0.302,0.667,-0.023,1.0,211.0,460.0,0.14,196.0
199.0,-0.163,0.977,0.073,-0.189,1.134,0.085,-1.0,-211.0,460.0,0.14,199.0
201.0,-0.804,0.473,-0.354,-1.524,0.896,-0.672,1.0,211.0,460.0,0.14,201.0
204.0,-0.755,0.579,0.271,-2.615,2.006,0.938,-1.0,-321.0,460.0,0.494,204.0
208.0,-0.475,-0.343,0.81,-1.954,-1.411,3.336,-1.0,-211.0,460.0,0.14,208.0
219.0,0.206,0.336,-0.789,0.061,0.1,-0.234,-1.0,-211.0,460.0,0.14,219.0
220.0,-0.151,-0.236,-0.949,-0.146,-0.227,-0.913,1.0,211.0,460.0,0.14,220.0
224.0,0.477,-0.244,0.835,0.516,-0.264,0.904,-1.0,-211.0,460.0,0.14,224.0
352.0,-0.572,0.658,0.454,-0.432,0.497,0.343,-1.0,-211.0,460.0,0.14,352.0
353.0,-0.948,-0.175,0.247,-1.404,-0.258,0.366,1.0,211.0,460.0,0.14,353.0
356.0,0.116,0.678,0.55,0.034,0.2,0.162,1.0,211.0,460.0,0.14,356.0
359.0,0.119,-0.136,-0.982,0.332,-0.379,-2.743,-1.0,-211.0,460.0,0.14,359.0
373.0,-0.527,-0.052,-0.835,-0.492,-0.048,-0.78,-1.0,-211.0,460.0,0.14,373.0
503.0,0.354,0.502,0.787,0.838,1.189,1.865,-1.0,-211.0,460.0,0.14,503.0
504.0,-0.221,-0.623,-0.482,-0.054,-0.151,-0.117,1.0,211.0,460.0,0.14,504.0
507.0,-0.925,0.296,0.215,-1.194,0.382,0.277,1.0,211.0,460.0,0.14,507.0
508.0,-0.469,0.753,0.439,-0.453,0.727,0.424,-1.0,-211.0,460.0,0.14,508.0
512.0,-0.204,0.891,0.368,-0.168,0.733,0.303,-1.0,-211.0,460.0,0.14,512.0
513.0,0.363,-0.024,0.062,0.193,-0.013,0.033,1.0,321.0,460.0,0.494,513.0
515.0,0.455,0.51,-0.678,0.236,0.265,-0.352,-1.0,-211.0,460.0,0.14,515.0
516.0,0.409,-0.875,0.24,0.573,-1.226,0.336,1.0,211.0,460.0,0.14,516.0
