PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,571.106,72.896,-36.861,-263.609,500.0,1.0,1.0,463.0,1699.0
15.0,1340.347,-154.072,-145.466,-1225.41,500.0,-1.0,1.0,463.0,1701.0
