PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,779.764,281.055,-527.045,-35.535,500.0,1.0,1.0,693.0,1416.0
15.0,2852.539,-339.341,358.33,2764.675,500.0,-1.0,1.0,693.0,1418.0
