PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,2253.612,1145.794,-260.427,-1856.907,500.0,1.0,1.0,677.0,1472.0
15.0,1656.393,-1099.636,-7.344,-1133.307,500.0,-1.0,1.0,677.0,1474.0
