PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,678.333,89.45,-407.718,-189.475,500.0,1.0,1.0,567.0,1600.0
15.0,1601.491,30.786,484.293,-1441.973,500.0,-1.0,1.0,567.0,1601.0
