PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,565.465,50.237,-171.433,194.52,500.0,1.0,1.0,482.0,814.0
15.0,1139.07,-56.849,163.662,1008.693,500.0,-1.0,1.0,482.0,815.0
