particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
22.0,0.229,-0.873,0.381,0.16,-0.608,0.265,1.0,211.0,888.0,0.14,22.0
23.0,-0.486,0.446,0.745,-0.674,0.619,1.033,-1.0,-211.0,888.0,0.14,23.0
24.0,0.711,-0.607,0.338,0.894,-0.763,0.424,1.0,211.0,888.0,0.14,24.0
26.0,-0.138,-0.157,-0.974,-0.216,-0.245,-1.521,1.0,211.0,888.0,0.14,26.0
369.0,0.132,0.323,-0.925,0.123,0.301,-0.864,-1.0,-211.0,888.0,0.14,369.0
371.0,0.259,-0.214,-0.942,1.559,-1.291,-5.675,1.0,211.0,888.0,0.14,371.0
374.0,-0.05,-0.925,-0.303,-0.031,-0.577,-0.189,1.0,211.0,888.0,0.14,374.0
376.0,0.5,-0.649,-0.568,0.912,-1.183,-1.035,-1.0,-211.0,888.0,0.14,376.0
378.0,-0.085,-0.29,-0.945,-0.094,-0.319,-1.039,1.0,211.0,888.0,0.14,378.0
379.0,-0.229,-0.867,-0.442,-0.925,-3.508,-1.786,-1.0,-211.0,888.0,0.14,379.0
380.0,-0.19,-0.635,-0.744,-0.317,-1.06,-1.243,1.0,211.0,888.0,0.14,380.0
392.0,0.947,0.296,0.053,1.146,0.358,0.065,1.0,211.0,888.0,0.14,392.0
397.0,-0.092,0.305,0.795,-0.088,0.292,0.761,-1.0,-321.0,888.0,0.494,397.0
398.0,0.338,0.286,0.865,0.202,0.171,0.516,1.0,211.0,888.0,0.14,398.0
399.0,-0.892,0.182,0.237,-0.368,0.075,0.098,-1.0,-211.0,888.0,0.14,399.0
401.0,0.212,0.942,-0.135,0.134,0.595,-0.085,1.0,211.0,888.0,0.14,401.0
403.0,-0.306,0.829,-0.278,-0.113,0.307,-0.103,-1.0,-211.0,888.0,0.14,403.0
407.0,-0.69,-0.035,0.702,-0.551,-0.028,0.561,1.0,211.0,888.0,0.14,407.0
434.0,-0.16,-0.041,0.982,-0.248,-0.063,1.522,-1.0,-211.0,888.0,0.14,434.0
519.0,0.207,0.007,-0.968,0.206,0.007,-0.964,-1.0,-211.0,888.0,0.14,519.0
528.0,-0.166,0.029,-0.981,-0.229,0.04,-1.357,1.0,211.0,888.0,0.14,528.0
535.0,0.221,0.189,-0.954,0.444,0.378,-1.916,-1.0,-211.0,888.0,0.14,535.0
537.0,-0.186,0.049,-0.97,-0.174,0.045,-0.905,1.0,211.0,888.0,0.14,537.0
543.0,0.103,-0.164,-0.979,0.207,-0.329,-1.963,1.0,211.0,888.0,0.14,543.0
546.0,0.253,-0.266,-0.93,1.191,-1.248,-4.367,-1.0,-211.0,888.0,0.14,546.0
550.0,-0.03,-0.55,-0.797,-0.017,-0.31,-0.449,1.0,211.0,888.0,0.14,550.0
551.0,-0.086,-0.901,-0.416,-0.132,-1.379,-0.636,-1.0,-211.0,888.0,0.14,551.0
560.0,-0.7,-0.148,-0.645,-0.364,-0.077,-0.335,1.0,211.0,888.0,0.14,560.0
563.0,-0.489,-0.569,-0.655,-0.786,-0.914,-1.053,-1.0,-211.0,888.0,0.14,563.0
568.0,-0.017,-0.675,-0.682,-0.009,-0.336,-0.34,1.0,211.0,888.0,0.14,568.0
569.0,-0.906,-0.328,0.028,-0.478,-0.173,0.015,-1.0,-211.0,888.0,0.14,569.0
571.0,0.318,-0.682,-0.033,0.067,-0.145,-0.007,1.0,211.0,888.0,0.14,571.0
572.0,0.756,-0.303,-0.57,0.928,-0.372,-0.699,-1.0,-211.0,888.0,0.14,572.0
574.0,-0.53,0.566,0.108,-0.119,0.127,0.024,1.0,211.0,888.0,0.14,574.0
575.0,0.57,0.409,-0.673,0.337,0.242,-0.397,-1.0,-211.0,888.0,0.14,575.0
577.0,0.662,0.338,-0.621,0.37,0.189,-0.347,1.0,211.0,888.0,0.14,577.0
578.0,0.218,0.504,-0.619,0.054,0.125,-0.154,-1.0,-211.0,888.0,0.14,578.0
583.0,-0.061,0.521,0.788,-0.027,0.226,0.342,1.0,211.0,888.0,0.14,583.0
584.0,-0.634,0.05,0.725,-0.334,0.027,0.382,-1.0,-211.0,888.0,0.14,584.0
586.0,0.178,0.464,0.841,0.116,0.302,0.546,-1.0,-211.0,888.0,0.14,586.0
588.0,-0.881,-0.08,0.425,-0.64,-0.058,0.308,1.0,211.0,888.0,0.14,588.0
589.0,-0.16,-0.564,0.483,-0.034,-0.121,0.104,-1.0,-211.0,888.0,0.14,589.0
619.0,-0.166,0.154,-0.973,-0.503,0.468,-2.946,1.0,211.0,888.0,0.14,619.0
621.0,-0.318,0.131,-0.929,-0.317,0.13,-0.925,1.0,211.0,888.0,0.14,621.0
624.0,-0.396,0.019,-0.917,-1.382,0.066,-3.205,-1.0,-211.0,888.0,0.14,624.0
729.0,0.446,-0.382,-0.73,0.178,-0.152,-0.292,-1.0,-211.0,888.0,0.14,729.0
732.0,0.075,-0.947,0.088,0.035,-0.442,0.041,-1.0,-211.0,888.0,0.14,732.0
782.0,-0.217,0.823,-0.514,-0.29,1.1,-0.687,-1.0,-211.0,888.0,0.14,782.0
785.0,-0.277,0.486,-0.828,-1.229,2.155,-3.676,1.0,211.0,888.0,0.14,785.0
