PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,605.471,242.339,122.918,-206.781,500.0,1.0,1.0,416.0,1217.0
15.0,1057.303,-42.022,146.491,-919.057,500.0,-1.0,1.0,416.0,1218.0
