PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,776.937,-214.876,145.445,535.075,500.0,1.0,1.0,553.0,672.0
15.0,1390.682,217.35,-222.62,1259.84,500.0,-1.0,1.0,553.0,673.0
