PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,580.115,277.275,96.09,-20.472,500.0,1.0,1.0,315.0,659.0
15.0,656.386,-220.719,198.971,304.197,500.0,-1.0,1.0,315.0,660.0
