PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1907.269,272.948,579.68,1725.44,500.0,1.0,1.0,641.0,1377.0
15.0,755.08,-340.142,115.464,437.17,500.0,-1.0,1.0,641.0,1378.0
