PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,710.246,191.476,-51.252,463.853,500.0,1.0,1.0,505.0,1898.0
15.0,610.563,-316.242,119.274,92.474,500.0,-1.0,1.0,505.0,1899.0
