"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,1.6338709677419354,-2.88,1,149
2,5.05,1.604950495049505,-4.72,2,149
3,8.85,1.548587570621469,-8.28,3,149
4,12.25,1.497551020408163,-11.52,4,149
5,29.9,1.2227491638795986,-28.96,5,149
6,37.1,1.1001886792452829,-36.72,6,149
7,44.3,0.9677336343115123,-45.160000000000004,7,149
8,51.4,0.818579766536965,-54.56,8,149
9,3.1,-2.161290322580645,8.28,1,231
10,5.05,-2.1712871287128714,13.48,2,231
11,8.85,-2.189265536723164,23.64,3,231
12,12.25,-2.2057142857142855,32.72,4,231
13,29.9,-2.291304347826087,80.08,5,231
14,37.1,-2.3263881401617246,99.56,6,231
15,44.3,-2.3617336343115123,119.12,7,231
16,51.4,-2.3968677042801554,138.6,8,231
17,3.1,0.19516129032258064,-4.5600000000000005,1,264
18,5.05,0.21287128712871287,-7.44,2,264
19,8.85,0.2497175141242938,-13.040000000000001,3,264
20,12.25,0.2828571428571428,-18.080000000000002,4,264
21,29.9,0.45655518394648825,-44.64,5,264
22,37.1,0.5297035040431266,-55.84,6,264
23,44.3,0.6051693002257336,-67.36,7,264
24,51.4,0.6823813229571984,-79.12,8,264
25,3.1,-1.9483870967741936,-4.48,1,265
26,5.05,-1.9633663366336633,-7.32,2,265
27,8.85,-1.992090395480226,-12.8,3,265
28,12.25,-2.0175510204081633,-17.72,4,265
29,29.9,-2.152461538461538,-43.6,5,265
30,37.1,-2.208350404312668,-54.36,6,265
31,44.3,-2.2654898419864558,-65.32000000000001,7,265
32,51.4,-2.3229143968871595,-76.32000000000001,8,265
33,3.1,0.33064516129032256,2.2,1,268
34,5.05,0.3405940594059406,3.6,2,268
35,8.85,0.36045197740112994,6.32,3,268
36,12.25,0.3783673469387755,8.76,4,268
37,29.9,0.47020066889632106,21.48,5,268
38,37.1,0.5080754716981132,26.72,6,268
39,44.3,0.5461489841986455,32.,7,268
40,51.4,0.5842840466926069,37.24,8,268
41,3.1,-2.9838709677419355,12.200000000000001,1,299
42,5.05,-2.9722772277227723,19.88,2,299
43,8.85,-2.9491525423728815,34.88,3,299
44,12.25,-2.927755102040816,48.32,4,299
45,29.9,-2.8183612040133776,118.48,5,299
46,37.1,-2.773061994609164,147.44,6,299
47,44.3,-2.7273679458239273,176.76,7,299
48,51.4,-2.6813696498054473,206.04,8,299
49,3.1,1.9322580645161291,-10.84,1,303
50,5.05,1.9445544554455445,-17.64,2,303
51,8.85,1.9689265536723164,-30.96,3,303
52,12.25,1.990612244897959,-42.84,4,303
53,29.9,2.1043612040133777,-105.12,5,303
54,37.1,2.1512560646900267,-130.88,6,303
55,44.3,2.199178329571106,-156.96,7,303
56,51.4,2.246645914396887,-183.,8,303
57,3.1,-0.4129032258064516,-5.48,1,523
58,5.05,-0.4198019801980198,-8.92,2,523
59,8.85,-0.4344632768361582,-15.6,3,523
60,12.25,-0.44693877551020406,-21.6,4,523
61,29.9,-0.5131839464882942,-52.800000000000004,5,523
62,37.1,-0.5402425876010781,-65.6,6,523
63,44.3,-0.5674853273137697,-78.44,7,523
64,51.4,-0.5945369649805448,-91.16,8,523
65,3.1,0.6806451612903226,-0.08,1,530
66,5.05,0.6653465346534654,-0.16,2,530
67,8.85,0.6372881355932204,-0.28,3,530
68,12.25,0.6114285714285713,-0.36,4,530
69,29.9,0.47702341137123744,-0.92,5,530
70,37.1,0.4210134770889487,-1.12,6,530
71,44.3,0.36417607223476295,-1.36,7,530
72,51.4,0.3069922178988327,-1.6,8,530
73,3.1,1.0838709677419356,-0.24,1,532
74,5.05,1.0920792079207922,-0.4,2,532
75,8.85,1.1101694915254237,-0.68,3,532
76,12.25,1.1261224489795918,-0.92,4,532
77,29.9,1.2095585284280936,-2.24,5,532
78,37.1,1.2437035040431266,-2.8000000000000003,6,532
79,44.3,1.2783386004514672,-3.36,7,532
80,51.4,1.3125058365758755,-3.92,8,532
81,3.1,1.3370967741935484,-4.5200000000000005,1,534
82,5.05,1.307920792079208,-7.36,2,534
83,8.85,1.2491525423728813,-12.96,3,534
84,12.25,1.1963265306122448,-17.96,4,534
85,29.9,0.9087892976588628,-45.32,5,534
86,37.1,0.7798005390835578,-57.6,6,534
87,44.3,0.637941309255079,-71.08,7,534
88,51.4,0.4765953307392996,-86.4,8,534
89,3.1,2.1258064516129034,7.2,1,537
90,5.05,2.1356435643564358,11.72,2,537
91,8.85,2.1559322033898307,20.52,3,537
92,12.25,2.173877551020408,28.44,4,537
93,29.9,2.268561872909699,69.64,5,537
94,37.1,2.307509433962264,86.60000000000001,6,537
95,44.3,2.346844243792325,103.72,7,537
96,51.4,2.386019455252918,120.72,8,537
97,3.1,-2.338709677419355,0.6,1,538
98,5.05,-2.3455445544554454,0.96,2,538
99,8.85,-2.3598870056497177,1.68,3,538
100,12.25,-2.3726530612244896,2.32,4,538
101,29.9,-2.4385618729096987,5.64,5,538
102,37.1,-2.465504043126684,7.,6,538
103,44.3,-2.492591422121896,8.4,7,538
104,51.4,-2.519373540856031,9.72,8,538
105,3.1,2.4661290322580647,18.080000000000002,1,544
106,5.05,2.4702970297029703,29.44,2,544
107,8.85,2.4768361581920906,51.6,3,544
108,12.25,2.4828571428571427,71.44,4,544
109,29.9,2.5144080267558526,174.4,5,544
110,37.1,2.527363881401617,216.48000000000002,6,544
111,44.3,2.5402528216704288,258.56,7,544
112,51.4,2.55304280155642,300.12,8,544
113,3.1,2.682258064516129,11.36,1,547
114,5.05,2.6742574257425744,18.48,2,547
115,8.85,2.6570621468926556,32.4,3,547
116,12.25,2.6412244897959183,44.88,4,547
117,29.9,2.56114381270903,109.84,5,547
118,37.1,2.528188679245283,136.52,6,547
119,44.3,2.495047404063205,163.36,7,547
120,51.4,2.462089494163424,189.96,8,547
121,3.1,-0.9532258064516129,11.72,1,548
122,5.05,-0.9168316831683169,19.12,2,548
123,8.85,-0.8451977401129944,33.6,3,548
124,12.25,-0.7812244897959183,46.68,4,548
125,29.9,-0.42335117056856186,119.72,5,548
126,37.1,-0.25229649595687326,154.52,6,548
127,44.3,-0.047047404063205414,196.32,7,548
128,3.1,2.017741935483871,-1.16,1,592
129,5.05,2.0415841584158416,-1.8800000000000001,2,592
130,8.85,2.088135593220339,-3.2800000000000002,3,592
131,12.25,2.1297959183673467,-4.5600000000000005,4,592
132,29.9,2.3521404682274247,-11.32,5,592
133,37.1,2.4483665768194065,-14.200000000000001,6,592
134,44.3,2.5489255079006767,-17.28,7,592
135,51.4,2.65563813229572,-20.52,8,592
136,3.1,-1.617741935483871,2.44,1,594
137,5.05,-1.6267326732673268,3.96,2,594
138,8.85,-1.6440677966101696,6.92,3,594
139,12.25,-1.6591836734693877,9.6,4,594
140,29.9,-1.737638795986622,23.44,5,594
141,37.1,-1.7700161725067383,29.16,6,594
142,44.3,-1.8022302483069976,34.88,7,594
143,51.4,-1.8346108949416342,40.56,8,594
144,3.1,0.34838709677419355,1.48,1,595
145,5.05,0.3594059405940594,2.4,2,595
146,8.85,0.38192090395480227,4.24,3,595
147,12.25,0.4016326530612245,5.84,4,595
148,29.9,0.5052240802675585,14.36,5,595
149,37.1,0.548032345013477,17.88,6,595
150,44.3,0.5910474040632053,21.400000000000002,7,595
151,51.4,0.6342918287937743,24.96,8,595
152,3.1,-0.95,18.32,1,613
153,5.05,-0.9455445544554456,29.84,2,613
154,8.85,-0.9361581920903955,52.32,3,613
155,12.25,-0.9281632653061224,72.44,4,613
156,29.9,-0.8857056856187291,176.88,5,613
157,37.1,-0.868420485175202,219.6,6,613
158,44.3,-0.8510744920993227,262.36,7,613
159,51.4,-0.8339922178988326,304.6,8,613
160,3.1,-2.1516129032258062,9.72,1,655
161,5.05,-2.1673267326732675,15.84,2,655
162,8.85,-2.1994350282485877,27.76,3,655
163,12.25,-2.2281632653061223,38.480000000000004,4,655
164,29.9,-2.3780668896321067,94.76,5,655
165,37.1,-2.440760107816711,118.28,6,655
166,44.3,-2.5046410835214443,142.28,7,655
167,51.4,-2.5693813229571982,166.56,8,655
168,3.1,-3.0983870967741933,7.640000000000001,1,656
169,5.05,-3.0712871287128714,12.44,2,656
170,8.85,-3.0180790960451978,21.84,3,656
171,12.25,-2.9697959183673466,30.28,4,656
172,29.9,-2.7115852842809365,75.88,5,656
173,37.1,-2.597929919137466,95.96000000000001,6,656
174,44.3,-2.4758600451467268,117.48,7,656
175,51.4,-2.342692607003891,141.,8,656
176,3.1,0.14838709677419354,-0.04,1,686
177,5.05,0.13861386138613863,-0.04,2,686
178,8.85,0.12033898305084746,-0.04,3,686
179,12.25,0.10326530612244897,-0.08,4,686
180,29.9,0.015692307692307693,-0.2,5,686
181,37.1,-0.020345013477088947,-0.24,6,686
182,44.3,-0.056564334085778774,-0.28,7,686
183,51.4,-0.09280544747081712,-0.36,8,686
184,3.1,-1.9080645161290322,-7.12,1,690
185,5.05,-1.9207920792079207,-11.6,2,690
186,8.85,-1.9440677966101696,-20.32,3,690
187,12.25,-1.9657142857142855,-28.12,4,690
188,29.9,-2.077638795986622,-69.,5,690
189,37.1,-2.123762803234501,-85.92,6,690
190,44.3,-2.1707810383747175,-103.,7,690
191,51.4,-2.2174747081712063,-120.08,8,690
192,3.1,-3.087096774193548,-5.5600000000000005,1,691
