PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,823.617,37.716,-237.015,-608.889,500.0,1.0,1.0,80.0,1186.0
15.0,692.725,7.819,299.684,-374.16,500.0,-1.0,1.0,80.0,1187.0
