PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1186.205,-153.352,-276.674,-1028.113,500.0,1.0,1.0,749.0,1584.0
15.0,643.129,-30.692,271.588,-298.182,500.0,-1.0,1.0,749.0,1585.0
