"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,1.2693548387096774,6.6000000000000005,1,107
2,5.05,1.294059405940594,10.8,2,107
3,8.85,1.3401129943502825,18.92,3,107
4,12.25,1.3816326530612244,26.240000000000002,4,107
5,29.9,1.6035719063545149,65.28,5,107
6,37.1,1.6994501347708892,82.12,6,107
7,44.3,1.7996207674943565,99.8,7,107
8,51.4,1.905918287937743,118.4,8,107
9,3.1,1.7306451612903226,-3.84,1,111
10,5.05,1.7435643564356436,-6.28,2,111
11,8.85,1.7689265536723164,-11.,3,111
12,12.25,1.7914285714285711,-15.200000000000001,4,111
13,29.9,1.9107090301003342,-37.32,5,111
14,37.1,1.9602695417789755,-46.480000000000004,6,111
15,44.3,2.0099909706546275,-55.76,7,111
16,51.4,2.0604396887159533,-65.08,8,111
17,3.1,-2.8112903225806454,-6.16,1,113
18,5.05,-2.795049504950495,-10.,2,113
19,8.85,-2.764406779661017,-17.56,3,113
20,12.25,-2.736326530612245,-24.32,4,113
21,29.9,-2.5908227424749164,-59.800000000000004,5,113
22,37.1,-2.5302048517520213,-74.64,6,113
23,44.3,-2.468261851015801,-89.76,7,113
24,51.4,-2.405533073929961,-105.,8,113
25,3.1,1.153225806451613,-2.2800000000000002,1,151
26,5.05,1.1405940594059407,-3.72,2,151
27,8.85,1.1186440677966103,-6.5600000000000005,3,151
28,12.25,1.0983673469387754,-9.08,4,151
29,29.9,0.9928227424749163,-22.240000000000002,5,151
30,37.1,0.9492506738544473,-27.64,6,151
31,44.3,0.9054130925507899,-33.12,7,151
32,51.4,0.8613774319066148,-38.6,8,151
33,3.1,1.2838709677419355,-9.24,1,153
34,5.05,1.2891089108910891,-15.040000000000001,2,153
35,8.85,1.2977401129943504,-26.36,3,153
36,12.25,1.3057142857142856,-36.480000000000004,4,153
37,29.9,1.3463545150501672,-89.12,5,153
38,37.1,1.3629326145552558,-110.64,6,153
39,44.3,1.3796478555304739,-132.2,7,153
40,51.4,1.3961167315175096,-153.48,8,153
41,3.1,2.1274193548387097,-17.72,1,168
42,5.05,2.120792079207921,-28.84,2,168
43,8.85,2.1062146892655367,-50.56,3,168
44,12.25,2.093469387755102,-69.96000000000001,4,168
45,29.9,2.026923076923077,-171.08,5,168
46,37.1,1.9995849056603772,-212.52,6,168
47,44.3,1.9723069977426635,-254.12,7,168
48,51.4,1.9452101167315174,-295.32,8,168
49,3.1,-0.32903225806451614,-6.44,1,189
50,5.05,-0.3079207920792079,-10.52,2,189
51,8.85,-0.26610169491525426,-18.44,3,189
52,12.25,-0.22857142857142854,-25.6,4,189
53,29.9,-0.028769230769230766,-63.440000000000005,5,189
54,37.1,0.05626954177897573,-79.56,6,189
55,44.3,0.14451918735891647,-96.32000000000001,7,189
56,51.4,0.2366770428015564,-113.72,8,189
57,3.1,-1.0580645161290323,-7.84,1,192
58,5.05,-1.0702970297029704,-12.8,2,192
59,8.85,-1.0937853107344633,-22.44,3,192
60,12.25,-1.1146938775510202,-31.080000000000002,4,192
61,29.9,-1.2236588628762541,-76.16,5,192
62,37.1,-1.2687223719676548,-94.8,6,192
63,44.3,-1.314257336343115,-113.64,7,192
64,51.4,-1.3597354085603113,-132.48,8,192
65,3.1,1.7,8.8,1,238
66,5.05,1.7207920792079208,14.36,2,238
67,8.85,1.7627118644067796,25.16,3,238
68,12.25,1.7999999999999998,34.92,4,238
69,29.9,1.9984949832775918,86.52,5,238
70,37.1,2.083347708894878,108.52,6,238
71,44.3,2.1707042889390515,131.36,7,238
72,51.4,2.2624552529182878,155.04,8,238
73,3.1,-2.0838709677419356,0.,1,240
74,5.05,-2.1,0.,2,240
75,8.85,-2.1293785310734465,0.,3,240
76,12.25,-2.1563265306122448,0.,4,240
77,29.9,-2.2961939799331104,0.,5,240
78,37.1,-2.354797843665768,0.,6,240
79,44.3,-2.4140767494356656,0.,7,240
80,51.4,-2.474260700389105,0.,8,240
81,3.1,-2.740322580645161,15.8,1,275
82,5.05,-2.7871287128712874,25.76,2,275
83,8.85,-2.8779661016949154,45.36,3,275
84,12.25,-2.9608163265306118,63.2,4,275
85,29.9,2.8321204013377925,168.88,5,275
86,37.1,2.548716981132075,229.92000000000002,6,275
87,3.1,-1.6935483870967742,6.4,1,276
88,5.05,-1.6653465346534653,10.44,2,276
89,8.85,-1.6084745762711865,18.32,3,276
90,12.25,-1.557142857142857,25.44,4,276
91,29.9,-1.2799464882943143,64.,5,276
92,37.1,-1.156,81.2,6,276
93,44.3,-1.0217652370203159,99.88,7,276
94,51.4,-0.871431906614786,120.84,8,276
95,3.1,0.21129032258064517,5.6000000000000005,1,277
96,5.05,0.22574257425742575,9.120000000000001,2,277
97,8.85,0.25254237288135595,16.,3,277
98,12.25,0.27755102040816326,22.16,4,277
99,29.9,0.4064080267558528,54.480000000000004,5,277
100,37.1,0.4599622641509433,67.92,6,277
101,44.3,0.5143747178329571,81.52,7,277
102,51.4,0.5690038910505836,95.24,8,277
103,3.1,-2.479032258064516,4.76,1,278
104,5.05,-2.504950495049505,7.76,2,278
105,8.85,-2.555367231638418,13.6,3,278
106,12.25,-2.6012244897959182,18.88,4,278
107,29.9,-2.846220735785953,47.160000000000004,5,278
108,37.1,-2.9529595687331534,59.480000000000004,6,278
109,44.3,-3.0667539503386,72.64,7,278
110,51.4,3.0935369649805446,86.76,8,278
111,3.1,-1.303225806451613,-0.32,1,292
112,5.05,-1.3306930693069308,-0.52,2,292
113,8.85,-1.3858757062146894,-0.92,3,292
114,12.25,-1.4355102040816325,-1.32,4,292
115,29.9,-1.7031839464882943,-3.2800000000000002,5,292
116,37.1,-1.8220700808625334,-4.12,6,292
117,44.3,-1.9496659142212187,-5.08,7,292
118,51.4,-2.09192607003891,-6.12,8,292
119,3.1,-2.3854838709677417,-0.48,1,293
120,5.05,-2.368316831683168,-0.8,2,293
