PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,918.833,-194.573,26.34,-745.454,500.0,1.0,1.0,493.0,612.0
15.0,693.782,116.293,-153.475,-440.744,500.0,-1.0,1.0,493.0,613.0
