PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,807.878,-351.665,-187.938,-493.637,500.0,1.0,1.0,301.0,1499.0
15.0,767.316,295.273,95.322,492.445,500.0,-1.0,1.0,301.0,1500.0
