PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1199.947,-643.574,659.262,-584.004,500.0,1.0,1.0,846.0,1104.0
15.0,1070.669,751.22,-575.215,33.588,500.0,-1.0,1.0,846.0,1105.0
