"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-2.2306451612903224,-3.12,1,133
2,5.05,-2.238613861386139,-5.04,2,133
3,8.85,-2.2553672316384183,-8.88,3,133
4,12.25,-2.2702040816326527,-12.280000000000001,4,133
5,29.9,-2.3466822742474913,-30.04,5,133
6,37.1,-2.378075471698113,-37.32,6,133
7,44.3,-2.4097020316027087,-44.64,7,133
8,51.4,-2.4410544747081713,-51.92,8,133
9,3.1,1.2435483870967743,-0.48,1,134
10,5.05,1.2603960396039604,-0.76,2,134
11,8.85,1.2937853107344632,-1.36,3,134
12,12.25,1.3232653061224489,-1.8800000000000001,4,134
13,29.9,1.4787157190635452,-4.64,5,134
14,37.1,1.5438382749326143,-5.76,6,134
15,44.3,1.6101264108352142,-6.96,7,134
16,51.4,1.6780389105058364,-8.16,8,134
17,3.1,1.511290322580645,-8.2,1,140
18,5.05,1.5188118811881188,-13.36,2,140
19,8.85,1.5344632768361584,-23.400000000000002,3,140
20,12.25,1.5485714285714285,-32.4,4,140
21,29.9,1.620742474916388,-79.28,5,140
22,37.1,1.6505121293800538,-98.52,6,140
23,44.3,1.680121896162528,-117.84,7,140
24,51.4,1.7098560311284046,-137.,8,140
25,3.1,3.0129032258064514,13.24,1,143
26,5.05,3.0277227722772277,21.6,2,143
27,8.85,3.056497175141243,37.84,3,143
28,12.25,3.0824489795918364,52.44,4,143
29,29.9,-3.065571906354515,128.92000000000002,5,143
30,37.1,-3.0094123989218327,160.72,6,143
31,44.3,-2.952243792325056,193.08,7,143
32,51.4,-2.8945642023346303,225.64000000000001,8,143
33,3.1,0.20967741935483872,10.96,1,144
34,5.05,0.19603960396039605,17.84,2,144
35,8.85,0.17062146892655367,31.32,3,144
36,12.25,0.14775510204081632,43.36,4,144
37,29.9,0.028314381270903008,106.44,5,144
38,37.1,-0.021078167115902963,132.56,6,144
39,44.3,-0.07114672686230247,159.,7,144
40,51.4,-0.12144747081712062,185.52,8,144
41,3.1,0.27741935483870966,-1.4000000000000001,1,233
42,5.05,0.2702970297029703,-2.24,2,233
43,8.85,0.2542372881355932,-3.96,3,233
44,12.25,0.23959183673469386,-5.48,4,233
45,29.9,0.16533779264214046,-13.4,5,233
46,37.1,0.1348086253369272,-16.64,6,233
47,44.3,0.10407223476297968,-19.92,7,233
48,51.4,0.0736887159533074,-23.16,8,233
49,3.1,-1.3161290322580645,1.4000000000000001,1,234
50,5.05,-1.304950495049505,2.2800000000000002,2,234
51,8.85,-1.2853107344632768,4.,3,234
52,12.25,-1.266938775510204,5.5600000000000005,4,234
53,29.9,-1.1723745819397993,13.6,5,234
54,37.1,-1.1333638814016171,16.92,6,234
55,44.3,-1.094139954853273,20.240000000000002,7,234
56,51.4,-1.055058365758755,23.6,8,234
57,3.1,-2.3483870967741933,0.64,1,236
58,5.05,-2.3376237623762375,1.04,2,236
59,8.85,-2.315819209039548,1.84,3,236
60,12.25,-2.2959183673469385,2.56,4,236
