PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1811.474,-456.799,4.928,1680.104,500.0,1.0,1.0,527.0,798.0
15.0,985.333,515.149,-6.243,674.881,500.0,-1.0,1.0,527.0,799.0
