PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,796.322,-92.06,159.634,-591.753,500.0,1.0,1.0,672.0,1234.0
15.0,765.031,134.639,-225.501,516.037,500.0,-1.0,1.0,672.0,1235.0
