PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,992.724,18.435,345.839,-784.574,500.0,1.0,1.0,606.0,1542.0
15.0,864.019,109.818,-420.402,-554.735,500.0,-1.0,1.0,606.0,1543.0
