"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-3.106451612903226,-5.5600000000000005,1,58
2,5.05,-3.0742574257425743,-9.08,2,58
3,8.85,-3.010169491525424,-15.92,3,58
4,12.25,-2.9526530612244897,-22.12,4,58
5,29.9,-2.6372173913043477,-56.160000000000004,5,58
6,37.1,-2.492539083557951,-71.76,6,58
7,44.3,-2.329498871331828,-89.36,7,58
8,3.1,1.9838709677419355,-8.24,1,59
9,5.05,1.9693069306930693,-13.44,2,59
10,8.85,1.9418079096045198,-23.6,3,59
11,12.25,1.9175510204081632,-32.68,4,59
12,29.9,1.7893779264214045,-80.28,5,59
13,37.1,1.73610781671159,-100.04,6,59
14,44.3,1.6821173814898418,-120.08,7,59
15,51.4,1.6278988326848247,-140.20000000000002,8,59
16,3.1,1.0338709677419355,1.8,1,61
17,5.05,1.0435643564356436,2.96,2,61
18,8.85,1.0621468926553672,5.16,3,61
19,12.25,1.0779591836734692,7.12,4,61
20,29.9,1.1624816053511704,17.48,5,61
21,37.1,1.1971482479784366,21.72,6,61
22,44.3,1.232058690744921,26.,7,61
23,51.4,1.2667315175097276,30.240000000000002,8,61
24,3.1,-2.7483870967741937,0.6,1,62
25,5.05,-2.7564356435643567,0.96,2,62
26,8.85,-2.7745762711864406,1.72,3,62
27,12.25,-2.790612244897959,2.36,4,62
28,29.9,-2.872829431438127,5.8,5,62
29,37.1,-2.906587601078167,7.24,6,62
30,44.3,-2.940731376975169,8.64,7,62
31,51.4,-2.974603112840467,10.040000000000001,8,62
32,3.1,1.5016129032258065,-13.56,1,95
33,5.05,1.5158415841584159,-22.080000000000002,2,95
34,8.85,1.540677966101695,-38.72,3,95
35,12.25,1.563673469387755,-53.6,4,95
36,29.9,1.6823745819397993,-131.56,5,95
37,37.1,1.7316172506738543,-163.88,6,95
38,44.3,1.7814311512415348,-196.56,7,95
39,51.4,1.8313696498054475,-229.32,8,95
40,3.1,0.7258064516129032,-9.88,1,97
41,5.05,0.7178217821782178,-16.080000000000002,2,97
42,8.85,0.7016949152542373,-28.16,3,97
43,12.25,0.6877551020408162,-39.,4,97
44,29.9,0.6146153846153846,-95.4,5,97
