PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1705.633,53.334,-421.514,-1574.378,500.0,1.0,1.0,744.0,523.0
15.0,704.619,-4.168,295.099,-399.232,500.0,-1.0,1.0,744.0,524.0
