particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
168.0,-0.134,0.123,0.982,-0.414,0.381,3.048,1.0,211.0,102.0,0.14,168.0
170.0,-0.358,-0.426,0.804,-0.237,-0.282,0.532,1.0,211.0,102.0,0.14,170.0
176.0,0.152,-0.118,-0.976,0.2,-0.156,-1.286,1.0,211.0,102.0,0.14,176.0
201.0,0.387,-0.006,-0.122,0.209,-0.003,-0.066,-1.0,-321.0,102.0,0.494,201.0
204.0,-0.078,0.148,-0.985,-0.237,0.449,-2.984,1.0,211.0,102.0,0.14,204.0
414.0,-0.0,0.193,-0.981,-0.002,1.368,-6.969,-1.0,-211.0,102.0,0.14,414.0
418.0,-0.102,-0.673,-0.71,-0.079,-0.519,-0.548,1.0,211.0,102.0,0.14,418.0
461.0,0.195,-0.008,0.981,1.236,-0.052,6.226,1.0,211.0,102.0,0.14,461.0
499.0,0.015,0.274,0.946,0.012,0.222,0.765,1.0,211.0,102.0,0.14,499.0
500.0,-0.132,-0.891,0.101,-0.043,-0.295,0.033,1.0,211.0,102.0,0.14,500.0
504.0,0.387,0.149,-0.817,0.477,0.184,-1.005,-1.0,-321.0,102.0,0.494,504.0
520.0,0.103,-0.252,0.935,0.064,-0.156,0.579,1.0,211.0,102.0,0.14,520.0
587.0,0.262,0.192,-0.941,0.399,0.292,-1.433,-1.0,-211.0,102.0,0.14,587.0
591.0,0.646,-0.516,-0.546,0.654,-0.522,-0.553,-1.0,-211.0,102.0,0.14,591.0
643.0,0.465,-0.284,0.823,0.403,-0.246,0.713,1.0,211.0,102.0,0.14,643.0
772.0,0.628,-0.373,-0.653,0.441,-0.262,-0.459,1.0,211.0,102.0,0.14,772.0
796.0,0.078,0.83,-0.519,0.057,0.605,-0.379,-1.0,-211.0,102.0,0.14,796.0
797.0,0.814,0.203,0.499,0.523,0.131,0.321,1.0,211.0,102.0,0.14,797.0
907.0,-0.012,-0.597,0.667,-0.004,-0.187,0.209,-1.0,-211.0,102.0,0.14,907.0
1065.0,-0.831,0.497,0.132,-0.548,0.328,0.087,1.0,211.0,102.0,0.14,1065.0
1074.0,-0.663,-0.542,0.451,-1.301,-1.065,0.886,1.0,321.0,102.0,0.494,1074.0
1075.0,-0.444,-0.26,0.843,-1.398,-0.819,2.655,-1.0,-321.0,102.0,0.494,1075.0
1076.0,-0.241,-0.101,0.965,-2.282,-0.955,9.135,1.0,211.0,102.0,0.14,1076.0
1082.0,0.534,0.252,0.798,2.097,0.99,3.133,-1.0,-321.0,102.0,0.494,1082.0
1086.0,0.736,-0.056,0.611,1.271,-0.096,1.054,1.0,321.0,102.0,0.494,1086.0
1091.0,-0.007,-0.322,0.941,-0.009,-0.427,1.247,-1.0,-211.0,102.0,0.14,1091.0
1172.0,-0.094,0.17,0.98,-0.384,0.692,3.989,1.0,211.0,102.0,0.14,1172.0
1184.0,0.164,0.275,0.944,0.274,0.459,1.574,1.0,211.0,102.0,0.14,1184.0
1218.0,-0.549,-0.288,0.127,-0.099,-0.052,0.023,1.0,211.0,102.0,0.14,1218.0
1219.0,-0.552,0.68,-0.082,-0.162,0.2,-0.024,-1.0,-211.0,102.0,0.14,1219.0
1221.0,-0.392,-0.696,0.411,-0.125,-0.221,0.13,1.0,211.0,102.0,0.14,1221.0
1222.0,-0.205,0.454,-0.827,-0.11,0.243,-0.443,-1.0,-211.0,102.0,0.14,1222.0
1247.0,0.546,-0.788,0.286,0.161,-0.232,0.084,-1.0,11.0,102.0,0.001,1247.0
1248.0,0.547,-0.782,0.299,0.157,-0.225,0.086,1.0,-11.0,102.0,0.001,1248.0
1251.0,0.426,-0.42,0.755,0.223,-0.22,0.394,1.0,211.0,102.0,0.14,1251.0
1252.0,-0.001,-0.981,0.136,-0.001,-1.004,0.139,-1.0,-211.0,102.0,0.14,1252.0
1256.0,-0.772,0.03,-0.131,-0.173,0.007,-0.029,-1.0,-211.0,102.0,0.14,1256.0
1260.0,0.193,0.38,0.895,0.205,0.404,0.953,1.0,211.0,102.0,0.14,1260.0
1277.0,-0.179,0.258,-0.949,-0.827,1.193,-4.388,1.0,211.0,102.0,0.14,1277.0
1278.0,0.25,0.479,-0.815,0.168,0.322,-0.548,-1.0,-211.0,102.0,0.14,1278.0
1280.0,0.057,0.325,-0.92,0.037,0.213,-0.603,-1.0,-211.0,102.0,0.14,1280.0
1281.0,0.102,0.535,-0.782,0.165,0.871,-1.274,1.0,321.0,102.0,0.494,1281.0
1282.0,0.246,0.458,-0.853,0.647,1.206,-2.247,-1.0,-211.0,102.0,0.14,1282.0
1283.0,-0.231,-0.035,-0.857,-0.249,-0.038,-0.923,-1.0,-321.0,102.0,0.494,1283.0
1284.0,-0.409,0.402,-0.81,-0.464,0.456,-0.918,1.0,211.0,102.0,0.14,1284.0
1285.0,-0.073,0.645,0.72,-0.041,0.367,0.409,1.0,211.0,102.0,0.14,1285.0
1286.0,-0.652,0.288,-0.093,-0.131,0.058,-0.019,-1.0,-211.0,102.0,0.14,1286.0
1288.0,-0.576,-0.24,0.757,-0.413,-0.172,0.542,-1.0,-211.0,102.0,0.14,1288.0
1290.0,-0.547,-0.264,0.779,-0.486,-0.235,0.692,1.0,211.0,102.0,0.14,1290.0
1340.0,0.011,-0.253,-0.965,0.025,-0.566,-2.158,-1.0,-211.0,102.0,0.14,1340.0
1345.0,-0.278,-0.724,0.622,-0.368,-0.957,0.823,1.0,211.0,102.0,0.14,1345.0
1348.0,0.572,-0.743,0.312,0.518,-0.672,0.282,-1.0,-211.0,102.0,0.14,1348.0
1349.0,-0.016,-0.577,0.815,-0.047,-1.689,2.386,1.0,211.0,102.0,0.14,1349.0
1365.0,-0.216,0.095,-0.965,-0.268,0.118,-1.197,1.0,211.0,102.0,0.14,1365.0
1367.0,-0.19,0.014,-0.981,-0.797,0.057,-4.121,1.0,211.0,102.0,0.14,1367.0
1370.0,-0.605,-0.366,-0.672,-0.384,-0.232,-0.427,-1.0,-211.0,102.0,0.14,1370.0
1371.0,-0.202,0.233,-0.951,-2.223,2.566,-10.488,-1.0,-211.0,102.0,0.14,1371.0
1373.0,-0.643,0.195,-0.738,-1.547,0.469,-1.776,1.0,211.0,102.0,0.14,1373.0
1374.0,-0.362,-0.412,-0.454,-0.072,-0.082,-0.09,-1.0,-211.0,102.0,0.14,1374.0
1378.0,-0.929,-0.294,-0.061,-0.595,-0.188,-0.039,1.0,211.0,102.0,0.14,1378.0
1379.0,-0.315,0.769,-0.471,-0.15,0.365,-0.223,-1.0,-211.0,102.0,0.14,1379.0
1383.0,-0.825,-0.554,0.077,-1.333,-0.895,0.124,1.0,211.0,102.0,0.14,1383.0
1387.0,-0.619,-0.725,0.141,-0.323,-0.379,0.074,1.0,211.0,102.0,0.14,1387.0
1388.0,-0.272,-0.456,0.839,-0.317,-0.532,0.978,-1.0,-211.0,102.0,0.14,1388.0
1389.0,-0.764,-0.112,0.587,-0.442,-0.065,0.34,-1.0,-211.0,102.0,0.14,1389.0
1391.0,-0.249,-0.181,0.951,-0.992,-0.72,3.788,-1.0,-211.0,102.0,0.14,1391.0
1396.0,0.669,0.09,0.733,1.065,0.143,1.167,1.0,211.0,102.0,0.14,1396.0
1397.0,-0.037,-0.504,0.77,-0.013,-0.181,0.277,-1.0,-211.0,102.0,0.14,1397.0
1402.0,0.812,-0.002,0.581,1.733,-0.005,1.24,1.0,211.0,102.0,0.14,1402.0
1403.0,0.679,0.552,0.042,0.196,0.16,0.012,-1.0,-211.0,102.0,0.14,1403.0
1404.0,-0.013,0.68,0.715,-0.011,0.589,0.619,1.0,211.0,102.0,0.14,1404.0
1405.0,0.589,0.035,0.796,0.609,0.036,0.823,-1.0,-211.0,102.0,0.14,1405.0
1406.0,0.723,-0.17,0.455,0.206,-0.048,0.129,1.0,211.0,102.0,0.14,1406.0
1407.0,0.817,-0.333,-0.343,0.353,-0.144,-0.148,-1.0,-211.0,102.0,0.14,1407.0
1426.0,-0.102,0.172,0.957,-0.068,0.115,0.642,-1.0,-211.0,102.0,0.14,1426.0
1428.0,0.281,-0.397,0.855,0.217,-0.307,0.661,-1.0,-211.0,102.0,0.14,1428.0
