PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1060.614,-614.043,-321.482,-628.094,500.0,1.0,1.0,443.0,1104.0
15.0,2241.038,671.055,290.935,2058.469,500.0,-1.0,1.0,443.0,1105.0
