PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,527.399,-151.29,26.675,67.453,500.0,1.0,1.0,356.0,2308.0
15.0,576.998,186.506,53.213,212.861,500.0,-1.0,1.0,356.0,2309.0
