"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-2.8967741935483873,-10.4,1,198
2,5.05,-2.8623762376237623,-16.92,2,198
3,8.85,-2.796045197740113,-29.76,3,198
4,12.25,-2.736326530612245,-41.36,4,198
5,29.9,-2.4058127090301,-105.24000000000001,5,198
6,37.1,-2.2525229110512126,-134.92000000000002,6,198
7,44.3,-2.0759954853273137,-169.08,7,198
8,3.1,-2.0935483870967744,-11.32,1,441
9,5.05,-2.098019801980198,-18.44,2,441
10,8.85,-2.1062146892655367,-32.28,3,441
11,12.25,-2.1134693877551016,-44.72,4,441
12,29.9,-2.150983277591973,-109.2,5,441
13,37.1,-2.166285714285714,-135.52,6,441
14,44.3,-2.1815259593679457,-161.92000000000002,7,441
15,51.4,-2.1965719844357974,-187.96,8,441
16,3.1,2.6790322580645163,-12.280000000000001,1,443
17,5.05,2.6891089108910893,-19.96,2,443
18,8.85,2.7107344632768364,-35.,3,443
19,12.25,2.729795918367347,-48.480000000000004,4,443
20,29.9,2.82961872909699,-118.84,5,443
21,37.1,2.87066307277628,-147.8,6,443
22,44.3,2.912180586907449,-177.08,7,443
23,51.4,2.9535019455252915,-206.20000000000002,8,443
24,3.1,-2.6903225806451614,-7.36,1,444
25,5.05,-2.6950495049504952,-11.96,2,444
26,8.85,-2.7016949152542376,-20.96,3,444
27,12.25,-2.70734693877551,-29.04,4,444
28,29.9,-2.7393311036789294,-70.88,5,444
29,37.1,-2.752258760107816,-88.,6,444
30,44.3,-2.765358916478555,-105.12,7,444
31,51.4,-2.778143968871595,-122.,8,444
32,3.1,-1.3516129032258064,-15.96,1,445
33,5.05,-1.3415841584158417,-25.96,2,445
34,8.85,-1.3203389830508474,-45.52,3,445
35,12.25,-1.3016326530612243,-63.04,4,445
36,29.9,-1.2035317725752508,-154.48,5,445
37,37.1,-1.16333153638814,-192.16,6,445
38,44.3,-1.1225372460496612,-230.16,7,445
39,51.4,-1.0820466926070038,-268.04,8,445
40,3.1,-2.170967741935484,1.24,1,448
41,5.05,-2.1504950495049506,2.04,2,448
42,8.85,-2.110169491525424,3.6,3,448
43,12.25,-2.073877551020408,4.96,4,448
44,29.9,-1.882849498327759,12.32,5,448
45,37.1,-1.8014501347708893,15.44,6,448
46,44.3,-1.7174988713318282,18.68,7,448
47,51.4,-1.6302801556420232,22.,8,448
48,3.1,-2.8225806451612905,0.92,1,450
49,5.05,-2.8316831683168315,1.52,2,450
50,8.85,-2.8480225988700565,2.68,3,450
51,12.25,-2.8624489795918366,3.72,4,450
52,29.9,-2.9382140468227425,9.08,5,450
53,37.1,-2.969363881401617,11.28,6,450
54,44.3,-3.000595936794582,13.48,7,450
55,51.4,-3.0317548638132292,15.68,8,450
56,3.1,-1.8161290322580645,7.5600000000000005,1,452
57,5.05,-1.80990099009901,12.32,2,452
58,8.85,-1.796045197740113,21.6,3,452
59,12.25,-1.7832653061224488,29.88,4,452
60,29.9,-1.718876254180602,73.08,5,452
