PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,519.214,-132.873,29.15,32.836,500.0,1.0,1.0,581.0,2303.0
15.0,831.077,353.754,552.749,100.079,500.0,-1.0,1.0,581.0,2304.0
