"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-2.3629032258064515,0.04,1,50
2,5.05,-2.378217821782178,0.04,2,50
3,8.85,-2.409039548022599,0.08,3,50
4,12.25,-2.437142857142857,0.12,4,50
5,29.9,-2.583204013377926,0.24,5,50
6,37.1,-2.6439353099730454,0.32,6,50
7,44.3,-2.706338600451467,0.36,7,50
8,51.4,-2.769147859922179,0.44,8,50
9,3.1,-1.6709677419354838,-15.64,1,116
10,5.05,-1.6495049504950494,-25.44,2,116
11,8.85,-1.6084745762711865,-44.64,3,116
12,12.25,-1.5718367346938773,-61.88,4,116
13,29.9,-1.3763745819397992,-153.36,5,116
14,37.1,-1.2931913746630725,-192.28,6,116
15,44.3,-1.2069616252821669,-232.68,7,116
16,51.4,-1.1177665369649805,-274.44,8,116
17,3.1,0.47419354838709676,-5.2,1,118
18,5.05,0.4613861386138614,-8.48,2,118
19,8.85,0.4367231638418079,-14.92,3,118
20,12.25,0.41428571428571426,-20.64,4,118
21,29.9,0.2966755852842809,-50.64,5,118
22,37.1,0.24817250673854443,-63.08,6,118
23,44.3,0.1987810383747178,-75.64,7,118
24,51.4,0.14942801556420232,-88.24,8,118
25,3.1,1.4161290322580644,10.4,1,122
26,5.05,1.4099009900990098,16.96,2,122
27,8.85,1.3971751412429378,29.72,3,122
28,12.25,1.3861224489795918,41.160000000000004,4,122
29,29.9,1.327591973244147,100.60000000000001,5,122
30,37.1,1.3036388140161723,124.92,6,122
31,44.3,1.2794898419864558,149.32,7,122
32,51.4,1.2558171206225681,173.48,8,122
33,3.1,2.424193548387097,17.84,1,140
34,5.05,2.404950495049505,29.04,2,140
35,8.85,2.3666666666666667,50.96,3,140
36,12.25,2.3326530612244896,70.60000000000001,4,140
37,29.9,2.1517792642140465,174.56,5,140
38,37.1,2.075832884097035,218.52,6,140
39,44.3,1.9966365688487582,263.84000000000003,7,140
40,51.4,1.9161050583657586,310.32,8,140
41,3.1,-0.9435483870967742,11.92,1,141
42,5.05,-0.9712871287128713,19.44,2,141
43,8.85,-1.0231638418079096,34.12,3,141
44,12.25,-1.070204081632653,47.32,4,141
45,29.9,-1.3225886287625417,118.44,5,141
46,37.1,-1.4335902964959566,149.6,6,141
47,44.3,-1.5517968397291195,182.92000000000002,7,141
48,51.4,-1.6809494163424124,219.12,8,141
49,3.1,-1.0919354838709678,0.28,1,205
50,5.05,-1.0752475247524753,0.44,2,205
51,8.85,-1.0440677966101695,0.76,3,205
52,12.25,-1.0163265306122449,1.04,4,205
53,29.9,-0.86876254180602,2.56,5,205
54,37.1,-0.8074770889487869,3.2,6,205
55,44.3,-0.7446997742663656,3.84,7,205
56,51.4,-0.681124513618677,4.5200000000000005,8,205
57,3.1,-1.6693548387096775,-5.5200000000000005,1,583
58,5.05,-1.6326732673267328,-9.,2,583
59,8.85,-1.5610169491525425,-15.8,3,583
60,12.25,-1.4963265306122449,-21.96,4,583
61,29.9,-1.1361003344481604,-56.36,5,583
62,37.1,-0.9638221024258758,-72.8,6,583
63,44.3,-0.7562889390519186,-92.56,7,583
64,3.1,-0.41451612903225804,-2.7600000000000002,1,585
65,5.05,-0.4178217821782178,-4.5200000000000005,2,585
