PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1542.192,-358.978,-284.427,-1385.133,500.0,1.0,1.0,423.0,1864.0
15.0,999.048,448.11,256.598,-693.867,500.0,-1.0,1.0,423.0,1865.0
