PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,876.137,472.213,483.441,-246.812,500.0,1.0,1.0,299.0,2225.0
15.0,1377.419,250.769,177.662,1246.128,500.0,-1.0,1.0,299.0,2226.0
