particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
85.0,-0.313,-0.254,0.913,-0.649,-0.526,1.891,-1.0,-211.0,419.0,0.14,85.0
99.0,0.357,0.422,0.749,0.484,0.573,1.016,-1.0,-321.0,419.0,0.494,99.0
101.0,-0.132,0.618,0.4,-0.098,0.459,0.297,1.0,321.0,419.0,0.494,101.0
103.0,-0.353,0.167,-0.91,-0.357,0.169,-0.919,-1.0,-211.0,419.0,0.14,103.0
181.0,-0.238,0.234,-0.871,-0.092,0.091,-0.338,1.0,211.0,419.0,0.14,181.0
359.0,0.846,-0.233,-0.337,0.345,-0.095,-0.137,-1.0,-211.0,419.0,0.14,359.0
361.0,0.158,-0.433,0.871,0.129,-0.353,0.711,1.0,211.0,419.0,0.14,361.0
366.0,-0.207,-0.224,0.951,-0.503,-0.544,2.308,1.0,211.0,419.0,0.14,366.0
367.0,0.172,0.073,0.98,0.342,0.146,1.954,-1.0,-211.0,419.0,0.14,367.0
372.0,-0.044,-0.16,0.985,-0.115,-0.418,2.582,-1.0,-211.0,419.0,0.14,372.0
405.0,-0.172,0.228,0.954,-0.27,0.358,1.498,1.0,211.0,419.0,0.14,405.0
417.0,0.165,0.793,-0.45,0.061,0.294,-0.167,1.0,211.0,419.0,0.14,417.0
418.0,-0.582,-0.544,-0.556,-0.341,-0.319,-0.326,-1.0,-211.0,419.0,0.14,418.0
419.0,0.228,-0.483,-0.154,0.135,-0.287,-0.091,-1.0,-321.0,419.0,0.494,419.0
458.0,-0.039,-0.897,0.355,-0.021,-0.48,0.19,1.0,211.0,419.0,0.14,458.0
459.0,-0.404,0.845,-0.268,-0.251,0.526,-0.167,-1.0,-211.0,419.0,0.14,459.0
507.0,-0.14,0.175,-0.963,-0.131,0.165,-0.906,1.0,211.0,419.0,0.14,507.0
511.0,0.099,-0.535,-0.824,0.087,-0.473,-0.73,1.0,211.0,419.0,0.14,511.0
512.0,0.376,-0.191,-0.899,0.439,-0.223,-1.051,-1.0,-211.0,419.0,0.14,512.0
602.0,-0.78,0.32,-0.192,-0.217,0.089,-0.053,1.0,211.0,419.0,0.14,602.0
603.0,0.67,-0.416,-0.076,0.153,-0.095,-0.017,-1.0,-211.0,419.0,0.14,603.0
697.0,-0.387,-0.652,0.633,-0.35,-0.59,0.572,-1.0,-211.0,419.0,0.14,697.0
698.0,0.129,0.808,0.14,0.032,0.202,0.035,1.0,211.0,419.0,0.14,698.0
701.0,0.124,-0.752,-0.633,0.127,-0.772,-0.65,-1.0,-211.0,419.0,0.14,701.0
702.0,-0.65,0.084,0.238,-0.127,0.016,0.046,1.0,211.0,419.0,0.14,702.0
703.0,0.448,-0.743,0.454,0.308,-0.511,0.312,-1.0,-211.0,419.0,0.14,703.0
908.0,0.275,0.152,-0.948,0.688,0.38,-2.37,-1.0,-211.0,419.0,0.14,908.0
924.0,-0.076,-0.225,0.968,-0.129,-0.385,1.656,1.0,211.0,419.0,0.14,924.0
925.0,-0.196,0.11,0.974,-1.091,0.615,5.433,-1.0,-211.0,419.0,0.14,925.0
933.0,-0.495,0.507,-0.299,-0.382,0.391,-0.231,-1.0,-321.0,419.0,0.494,933.0
934.0,0.265,0.454,-0.84,0.276,0.474,-0.877,1.0,211.0,419.0,0.14,934.0
936.0,0.07,-0.618,-0.728,0.034,-0.299,-0.353,1.0,211.0,419.0,0.14,936.0
941.0,0.497,0.206,0.795,0.247,0.102,0.395,1.0,211.0,419.0,0.14,941.0
974.0,0.481,0.616,-0.578,0.285,0.365,-0.342,1.0,211.0,419.0,0.14,974.0
975.0,-0.11,0.379,-0.886,-0.063,0.216,-0.506,-1.0,-211.0,419.0,0.14,975.0
984.0,0.11,-0.139,-0.961,0.073,-0.092,-0.638,1.0,211.0,419.0,0.14,984.0
989.0,-0.456,0.421,-0.714,-0.196,0.181,-0.307,1.0,211.0,419.0,0.14,989.0
990.0,0.509,0.194,-0.781,0.233,0.089,-0.358,-1.0,-211.0,419.0,0.14,990.0
993.0,0.522,-0.415,0.648,0.199,-0.158,0.247,-1.0,-211.0,419.0,0.14,993.0
994.0,0.928,0.128,0.124,0.395,0.055,0.053,1.0,211.0,419.0,0.14,994.0
1002.0,-0.192,0.795,-0.345,-0.058,0.241,-0.104,1.0,211.0,419.0,0.14,1002.0
1006.0,0.374,-0.496,-0.639,0.115,-0.152,-0.196,1.0,211.0,419.0,0.14,1006.0
