PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,690.501,351.769,297.615,-120.312,500.0,1.0,1.0,768.0,1304.0
15.0,950.8,-233.498,-328.755,-701.013,500.0,-1.0,1.0,768.0,1305.0
