val_loss,eff,pur,current_lr,epoch,step,train_loss
0.0047460924834012985,0.9697845578193665,0.05625523254275322,0.0001250000059371814,0,70,
,,,,0,70,0.010362537577748299
0.004519723355770111,0.8920275568962097,0.08577461540699005,0.0002500000118743628,1,141,
,,,,1,141,0.010078598745167255
0.004364678170531988,0.9692174196243286,0.0968468114733696,0.00037500003236345947,2,212,
,,,,2,212,0.008903581649065018
0.004343811422586441,0.9620653390884399,0.11239299178123474,0.0003499999875202775,3,283,
,,,,3,283,0.00852154940366745
0.004535138141363859,0.9715369343757629,0.08655666559934616,0.0006249999278225005,4,354,
,,,,4,354,0.00851312093436718
0.004179904703050852,0.9774581789970398,0.14057809114456177,0.0007500000647269189,5,425,
,,,,5,425,0.008509695529937744
0.0038928643334656954,0.9781912565231323,0.18047046661376953,0.0008749999688006938,6,496,
,,,,6,496,0.007868996821343899
0.004582299385219812,0.9615678191184998,0.06439730525016785,0.000699999975040555,7,567,
,,,,7,567,0.008425459265708923
0.0038415156304836273,0.9737445712089539,0.2037106305360794,0.000699999975040555,8,638,
,,,,8,638,0.0077745914459228516
0.003908257465809584,0.8792098164558411,0.2252437174320221,0.000699999975040555,9,709,
,,,,9,709,0.007418651599436998
