PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1357.843,-838.878,884.107,-329.203,500.0,1.0,1.0,753.0,1104.0
15.0,1563.965,944.543,-870.179,739.332,500.0,-1.0,1.0,753.0,1105.0
