PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,604.863,21.635,-127.846,314.716,500.0,1.0,1.0,334.0,1111.0
15.0,523.695,-20.583,136.582,71.963,500.0,-1.0,1.0,334.0,1112.0
