particle_id,vx,vy,vz,px,py,pz,charge,PID,Event#,Mass,particle_id
209.0,-0.523,-0.263,0.608,-0.136,-0.068,0.158,-1.0,-211.0,392.0,0.14,209.0
243.0,0.068,-0.148,-0.968,0.174,-0.38,-2.48,1.0,321.0,392.0,0.494,243.0
259.0,-0.005,-0.84,0.524,-0.005,-0.846,0.528,-1.0,-211.0,392.0,0.14,259.0
260.0,0.559,0.375,0.732,0.755,0.507,0.989,1.0,211.0,392.0,0.14,260.0
397.0,-0.205,0.021,-0.978,-2.738,0.28,-13.054,-1.0,-321.0,392.0,0.494,397.0
409.0,-0.27,0.473,-0.809,-0.169,0.297,-0.508,-1.0,-211.0,392.0,0.14,409.0
410.0,-0.267,0.14,-0.951,-1.716,0.898,-6.116,1.0,321.0,392.0,0.494,410.0
417.0,0.015,0.343,-0.931,0.016,0.386,-1.047,1.0,211.0,392.0,0.14,417.0
432.0,0.137,0.234,0.96,0.268,0.457,1.872,-1.0,-211.0,392.0,0.14,432.0
433.0,0.169,-0.136,0.921,0.257,-0.207,1.402,1.0,321.0,392.0,0.494,433.0
435.0,0.035,-0.345,-0.856,0.044,-0.444,-1.102,-1.0,-321.0,392.0,0.494,435.0
437.0,0.307,-0.2,-0.927,0.514,-0.334,-1.552,1.0,211.0,392.0,0.14,437.0
695.0,0.114,0.292,0.945,0.171,0.437,1.412,1.0,211.0,392.0,0.14,695.0
720.0,-0.247,-0.103,-0.959,-0.355,-0.148,-1.38,-1.0,-211.0,392.0,0.14,720.0
723.0,-0.414,-0.355,0.55,-0.091,-0.078,0.121,-1.0,-211.0,392.0,0.14,723.0
725.0,-0.094,-0.899,0.283,-0.041,-0.393,0.124,1.0,211.0,392.0,0.14,725.0
731.0,0.106,-0.147,0.973,0.103,-0.143,0.943,-1.0,-211.0,392.0,0.14,731.0
738.0,-0.21,0.089,0.971,-0.399,0.169,1.851,1.0,211.0,392.0,0.14,738.0
740.0,-0.913,0.123,0.369,-1.084,0.147,0.438,-1.0,-211.0,392.0,0.14,740.0
