PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,751.148,318.666,58.473,457.446,500.0,1.0,1.0,213.0,1428.0
15.0,621.258,-352.177,-55.133,94.303,500.0,-1.0,1.0,213.0,1429.0
