PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,1160.146,-725.473,-640.181,399.746,500.0,1.0,1.0,584.0,2120.0
15.0,1067.216,432.365,622.645,560.646,500.0,-1.0,1.0,584.0,2121.0
