PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,552.542,69.984,123.611,187.417,500.0,1.0,1.0,644.0,834.0
15.0,648.073,-208.307,192.754,-299.086,500.0,-1.0,1.0,644.0,835.0
