PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,623.565,-235.179,-181.961,224.531,500.0,1.0,1.0,752.0,946.0
15.0,947.9,150.693,503.582,610.091,500.0,-1.0,1.0,752.0,947.0
