PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,720.561,-45.052,-266.631,442.817,500.0,1.0,1.0,114.0,1981.0
15.0,1671.861,-243.186,153.92,1569.168,500.0,-1.0,1.0,114.0,1982.0
