PID,E,px,py,pz,m,q,status,Event#,particle_id
-15.0,946.975,253.034,-462.107,-607.612,500.0,1.0,1.0,591.0,1453.0
15.0,1703.352,-551.467,516.22,-1442.501,500.0,-1.0,1.0,591.0,1454.0
