"HitID","r[cm]","phi","z[cm]","layer_id","particle_id"
1,3.1,-1.764516129032258,-4.36,1,71
2,5.05,-1.7534653465346535,-7.12,2,71
3,8.85,-1.731638418079096,-12.48,3,71
4,12.25,-1.7126530612244897,-17.28,4,71
5,29.9,-1.6133511705685617,-42.32,5,71
6,37.1,-1.5725229110512127,-52.64,6,71
7,44.3,-1.5310744920993227,-63.08,7,71
8,51.4,-1.4898482490272373,-73.44,8,71
9,3.1,1.7,3.2,1,72
10,5.05,1.6603960396039603,5.24,2,72
11,8.85,1.5807909604519774,9.24,3,72
12,12.25,1.5093877551020407,12.84,4,72
13,29.9,1.1016454849498327,33.36,5,72
14,37.1,0.8958221024258759,43.72,6,72
15,3.1,-3.1225806451612903,8.92,1,151
16,5.05,-3.0742574257425743,14.56,2,151
17,8.85,-2.980225988700565,25.64,3,151
18,12.25,-2.893469387755102,35.72,4,151
19,29.9,-2.375451505016722,96.4,5,151
20,37.1,-2.0552129380053907,133.92000000000002,6,151
21,3.1,-0.04032258064516129,-5.12,1,172
22,5.05,-0.024752475247524754,-8.32,2,172
23,8.85,0.006779661016949153,-14.6,3,172
24,12.25,0.03510204081632653,-20.2,4,172
25,29.9,0.18387290969899664,-49.76,5,172
26,37.1,0.24588140161725064,-62.120000000000005,6,172
27,44.3,0.30922347629796837,-74.72,7,172
28,51.4,0.3734708171206225,-87.48,8,172
29,3.1,-0.32903225806451614,-6.36,1,173
30,5.05,-0.3346534653465347,-10.36,2,173
31,8.85,-0.3463276836158192,-18.16,3,173
32,12.25,-0.35673469387755097,-25.16,4,173
33,29.9,-0.41050167224080264,-61.480000000000004,5,173
34,37.1,-0.4322857142857142,-76.36,6,173
35,44.3,-0.45443340857787806,-91.28,7,173
36,51.4,-0.4761984435797665,-106.,8,173
37,3.1,-0.4870967741935484,-9.64,1,175
38,5.05,-0.5069306930693069,-15.72,2,175
39,8.85,-0.5463276836158192,-27.560000000000002,3,175
40,12.25,-0.5808163265306122,-38.2,4,175
41,29.9,-0.7646020066889632,-94.48,5,175
42,37.1,-0.8421185983827492,-118.32000000000001,6,175
43,44.3,-0.9225282167042889,-142.92000000000002,7,175
44,51.4,-1.0053151750972762,-168.20000000000002,8,175
45,3.1,-0.11290322580645161,-12.08,1,178
46,5.05,-0.10495049504950495,-19.68,2,178
47,8.85,-0.08926553672316384,-34.480000000000004,3,178
48,12.25,-0.07510204081632653,-47.76,4,178
49,29.9,-0.0019331103678929765,-116.8,5,178
50,37.1,0.028043126684636113,-145.12,6,178
51,44.3,0.05825282167042889,-173.6,7,178
52,51.4,0.08830739299610894,-201.84,8,178
53,3.1,1.3806451612903226,-9.28,1,185
54,5.05,1.3534653465346536,-15.120000000000001,2,185
55,8.85,1.3,-26.560000000000002,3,185
56,12.25,1.2518367346938775,-36.84,4,185
57,29.9,0.9912307692307691,-92.32000000000001,5,185
58,37.1,0.8763935309973044,-116.76,6,185
59,44.3,0.7527584650112866,-143.04,7,185
60,51.4,0.6174902723735408,-171.84,8,185
61,3.1,-1.3516129032258064,-16.64,1,186
62,5.05,-1.3435643564356436,-27.12,2,186
63,8.85,-1.3276836158192091,-47.56,3,186
64,12.25,-1.313877551020408,-65.84,4,186
65,29.9,-1.2415117056856186,-161.,5,186
66,37.1,-1.2119029649595685,-200.04,6,186
